unit,lev_limit,age,sex,geo,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
PC,SM_SEV,Y_GE16,M,EA,,7.9,7.6,7.9 e,8.0 e,8.6 e,9.6 e,9.5 e,9.6 e,9.5 e,8.7 e,7.4 e
PC,SM_SEV,Y_GE16,M,EA18,,7.9,7.6,7.8,8.0,8.5,9.5,9.5,9.8,9.7,8.8,7.6
PC,SM_SEV,Y_GE16,M,EA19,,7.9,7.6,7.9,8.0,8.6,9.6,9.6,9.9,9.8,9.0,7.7
PC,SM_SEV,Y_GE16,M,EE,3.5,5.7,5.7,6.6,7.1,9.9,8.1,10.6,12.9,15.7,14.0,12.2
PC,SM_SEV,Y_GE16,M,EL,,16.9,17.6,18.1,23.0,22.4,22.8,22.3,23.1,22.7,15.9,15.0
PC,SM_SEV,Y_GE16,M,ES,10.9,10.5,7.9,8.4,7.6,7.5,8.4,8.8,6.9,7.6,6.0,5.3
PC,SM_SEV,Y_GE16,M,EU,,,8.2 e,8.6,9.3,10.1,11.1,11.5,12.3,12.3,11.4,10.5
PC,SM_SEV,Y_GE16,M,EU27_2007,,,8.1 e,8.6,9.2,10.0,11.0,11.4,12.2,12.2,11.3,10.4
PC,SM_SEV,Y_GE16,M,EU27_2020,,8.3,8.4 e,8.9 e,9.5 e,10.2 e,11.3 e,11.6 e,12.2 e,12.3 e,11.8 e,10.8 e
PC,SM_SEV,Y_GE16,M,EU28,,,8.2 e,8.6,9.3,10.1,11.1,11.5,12.3,12.3,11.4,10.5
PC,SM_SEV,Y_GE16,M,FI,2.2,4.3,3.6,4.5,3.3,4.2,3.8,4.7,4.0,5.0,5.8,5.4
PC,SM_SEV,Y_GE16,M,FR,,6.4 b,7.3,5.9,4.5,5.5,5.3,6.1,5.7,5.8,6.6,7.5
PC,SM_SEV,Y_GE16,M,HR,11.2,13.4,12.5,13.8,17.1,18.7,19.6,18.8,19.9,21.2,22.2,22.0
PC,SM_SEV,Y_GE16,M,HU,,12.2,13.9,15.7,20.0,21.4,25.5,28.9,32.5,31.1,27.4,23.3
PC,SM_SEV,Y_GE16,M,IE,6.9,8.1 b,9.2,8.6,9.3,13.4,15.8,16.3,14.8,14.9,11.3,7.1
PC,SM_SEV,Y_GE16,M,IS,,,,1.2,2.5,4.4,2.7,4.3,0.9,3.8,5.6,4.4
PC,SM_SEV,Y_GE16,M,IT,8.1 p,8.4,10.9,12.0,13.1,13.7,14.4,14.1,16.0,16.1,13.8,9.5
PC,SM_SEV,Y_GE16,M,LT,,10.3,13.1,13.0,15.6,19.7,27.3,23.8,22.7,27.0,26.2,23.8
PC,SM_SEV,Y_GE16,M,LU,,1.6 b,1.1,1.4,1.8,4.3,2.7,3.0,2.2,2.9,2.7,0.7
PC,SM_SEV,Y_GE16,M,LV,8.1,10.2,11.4,14.2,16.5,17.8,22.3,24.9,30.7,33.5,36.3,33.5
PC,SM_SEV,Y_GE16,M,ME,,19.9,13.5,18.5,19.5,16.8,20.3,15.2,20.0,,,
PC,SM_SEV,Y_GE16,M,MK,,39.3,44.6,44.1,41.2,41.0,40.5,47.8,49.1,52.2,53.8,34.8
PC,SM_SEV,Y_GE16,M,MT,,7.9,9.6,5.4,6.7,8.8,13.2,16.5,15.0,12.3,10.9,7.5
PC,SM_SEV,Y_GE16,M,NL,,4.5,5.1,4.4,4.7,4.9,5.7,7.0,5.3,2.7,3.9,3.9
PC,SM_SEV,Y_GE16,M,NO,,7.7,6.7,4.6,9.5,4.2,3.5,4.0,2.2,5.7,7.0,9.2
PC,SM_SEV,Y_GE16,M,PL,,5.3,7.2,9.6,10.3,11.9,12.7,15.3,15.7,18.2,18.4,19.4
PC,SM_SEV,Y_GE16,M,PT,,7.2,8.6,8.6,9.7,11.1,12.3,13.9,13.5,12.6,11.9,14.1
PC,SM_SEV,Y_GE16,M,RO,17.0,15.2,17.3,18.5,21.3,24.1,25.1,30.8,34.1,33.8,31.2,35.1
PC,SM_SEV,Y_GE16,M,RS,,27.4,26.3,29.3,30.1,31.4,40.6,40.9,41.1,,,
PC,SM_SEV,Y_GE16,M,SE,4.8,6.0,3.3,2.6,2.1,4.2,3.6,3.3,5.2,5.0,3.5,3.4
PC,SM_SEV,Y_GE16,M,SI,,7.6,4.3,7.0,7.9,7.9,9.5,10.5,9.8,11.2,8.1,9.9
PC,SM_SEV,Y_GE16,M,SK,,9.2,10.3,9.6,9.3,10.2,12.3,12.0,12.5,12.8,13.5,13.8
PC,SM_SEV,Y_GE16,M,TR,,33.6,34.6,32.3,34.9,39.7,37.1,37.2,51.8,63.3,65.0,66.5
PC,SM_SEV,Y_GE16,M,UK,,,,7.2,7.8 b,9.4,9.9,10.8,13.2,11.9,7.5,7.6
PC,SM_SEV,Y_GE16,M,XK,,,,58.5,,,,,,,,
PC,SM_SEV,Y_GE16,T,AL,,40.9,43.3,47.4,51.8,,,,,,,
PC,SM_SEV,Y_GE16,T,AT,3.7,3.9,4.6,4.9,5.4,4.7,5.4,5.9,6.5,6.6,6.7,6.4
PC,SM_SEV,Y_GE16,T,BE,6.4,7.3,7.6 b,8.2,8.1,8.9,9.3,9.5,8.1,10.4,9.1,8.7
PC,SM_SEV,Y_GE16,T,BG,25.1,33.1,34.9,35.9,44.7,45.2,45.2,45.7,57.0,55.2,58.6,62.9
PC,SM_SEV,Y_GE16,T,CH,,2.0,3.6,3.6,1.6,2.6,2.1,2.1,1.1,1.6,2.0,2.3
PC,SM_SEV,Y_GE16,T,CY,,11.9,10.5,13.9,15.4,14.1,16.4,19.3,20.0,18.9,14.8,15.1
PC,SM_SEV,Y_GE16,T,CZ,3.7,4.3,4.9,5.6,7.0,7.3,9.3,10.4,10.9,10.7,9.3,8.4
PC,SM_SEV,Y_GE16,T,DE,7.1,8.1 b,5.7,6.6,7.5,8.4,8.4,7.8,8.2,7.8,7.9,5.9
PC,SM_SEV,Y_GE16,T,DK,5.1,5.2,5.7,5.8,5.7,5.9,6.2,6.8,6.6,4.3,4.7,6.0
PC,SM_SEV,Y_GE16,T,EA,,8.1,8.1,8.4 e,8.8 e,9.5 e,9.8 e,10.0 e,9.7 e,9.8 e,9.2 e,7.7 e
PC,SM_SEV,Y_GE16,T,EA18,,8.0,8.1,8.3,8.7,9.4,9.6,10.0,9.9,10.0,9.4,7.9
PC,SM_SEV,Y_GE16,T,EA19,,8.1,8.1,8.4,8.8,9.5,9.8,10.1,10.0,10.1,9.6,8.1
PC,SM_SEV,Y_GE16,T,EE,4.0,6.0,6.7,6.8,8.3,9.7,8.5,10.7,12.6,14.6,13.2,11.8
PC,SM_SEV,Y_GE16,T,EL,,18.2,19.4,19.5,24.3,23.9,23.3,22.8,22.2,22.9,17.5,17.3
PC,SM_SEV,Y_GE16,T,ES,10.8,9.6,7.5,8.4,7.6,7.9,8.0,9.1,7.2,7.1,5.8,5.5
PC,SM_SEV,Y_GE16,T,EU,,,8.7 e,9.2,10.0,10.8,11.3,12.1,12.6,12.8,12.0,11.1
PC,SM_SEV,Y_GE16,T,EU27_2007,,,8.6 e,9.1,9.9,10.7,11.2,12.1,12.5,12.7,11.9,11.1
PC,SM_SEV,Y_GE16,T,EU27_2020,,8.6,8.9 e,9.4 e,10.4 e,11.1 e,11.6 e,12.2 e,12.6 e,12.9 e,12.4 e,11.5 e
PC,SM_SEV,Y_GE16,T,EU28,,,8.7 e,9.2,10.0,10.8,11.3,12.1,12.6,12.8,12.0,11.1
PC,SM_SEV,Y_GE16,T,FI,3.1,4.5,4.3,4.9,3.6,4.2,3.8,4.8,4.3,5.0,5.6,5.1
PC,SM_SEV,Y_GE16,T,FR,,7.4 b,7.9,7.0,5.6,6.3,6.3,7.3,6.8,6.9,7.2,8.6
PC,SM_SEV,Y_GE16,T,HR,11.0,13.1,12.9,14.2,16.9,18.2,19.1,18.6,19.7,22.0,22.9,22.3
PC,SM_SEV,Y_GE16,T,HU,,12.6,12.8,15.2,20.2,21.2,25.6,29.0,32.9,32.3,28.9,25.3
PC,SM_SEV,Y_GE16,T,IE,8.0,8.5 b,11.0,8.1,10.3,12.3,16.3,16.0,14.7,14.5,12.7,8.0
PC,SM_SEV,Y_GE16,T,IS,,,,1.7,2.9,5.1,5.5,4.9,3.8,4.1,5.0,4.4
PC,SM_SEV,Y_GE16,T,IT,8.2 p,8.4,11.5,11.6,13.3,14.3,13.6,14.3,15.6,16.3,14.8,9.7
PC,SM_SEV,Y_GE16,T,LT,,12.4,14.9,17.5,19.3,21.4,24.9,22.3,24.4,29.4,29.0,26.0
PC,SM_SEV,Y_GE16,T,LU,,2.2 b,1.7,2.1,2.0,3.8,2.6,2.9,3.0,2.9,2.0,1.4
PC,SM_SEV,Y_GE16,T,LV,8.3,11.0,12.5,14.5,16.7,19.6,23.4,27.0,31.5,34.2,37.6,35.4
PC,SM_SEV,Y_GE16,T,ME,,20.3,14.7,17.0,18.0,16.8,19.6,15.2,21.4,,,
PC,SM_SEV,Y_GE16,T,MK,,39.3,43.2,44.0,42.1,38.9,41.0,46.1,48.3,52.0,53.0,34.4
PC,SM_SEV,Y_GE16,T,MT,,8.2,8.6,7.0,6.8,8.5,12.8,15.5,15.0,13.6,10.4,8.7
PC,SM_SEV,Y_GE16,T,NL,,4.0,5.0,4.6,4.8,5.9,5.0,7.0,4.9,3.5,4.3,4.0
PC,SM_SEV,Y_GE16,T,NO,,5.2,6.2,4.7,6.0,4.8,4.8,3.0,4.0,6.0,6.4,6.4
PC,SM_SEV,Y_GE16,T,PL,,5.1,7.1,9.3,10.7,11.3,13.0,15.9,17.0,19.2,18.9,20.5
PC,SM_SEV,Y_GE16,T,PT,,7.6,8.7,9.2,10.4,11.6,12.7,14.3,14.2,12.0,11.1,13.4
PC,SM_SEV,Y_GE16,T,RO,16.0,16.8,18.2,20.4,23.6,25.7,25.6,30.6,33.9,34.8,33.6,35.8
PC,SM_SEV,Y_GE16,T,RS,,26.6,26.3,31.3,31.2,32.2,40.3,39.7,41.0,,,
PC,SM_SEV,Y_GE16,T,SE,3.9,3.9,3.2,3.8,3.3,3.5,2.9,2.8,4.6,4.1,3.1,4.2
PC,SM_SEV,Y_GE16,T,SI,,7.2,5.6,7.6,8.1,9.1,10.4,11.9,10.8,11.6,9.4,9.9
PC,SM_SEV,Y_GE16,T,SK,,9.5,10.9,9.7,9.4,10.8,12.5,11.6,12.6,13.7,14.0,14.1
PC,SM_SEV,Y_GE16,T,TR,,32.7,33.0,31.3,34.5,40.0,37.0,35.7,51.1,61.4,64.3,64.9
PC,SM_SEV,Y_GE16,T,UK,,,,7.7,7.4 b,8.9,9.4,11.4,12.6,11.5,8.0,7.8
PC,SM_SEV,Y_GE16,T,XK,,,,55.9,,,,,,,,
PC,SM_SEV,Y_GE65,F,AL,,40.1,39.6,44.0,44.7,,,,,,,
PC,SM_SEV,Y_GE65,F,AT,1.8,1.9,2.4,1.8,1.8,2.4,1.7,3.5,2.1,3.1,4.0,3.5
PC,SM_SEV,Y_GE65,F,BE,2.4,2.9,3.3 b,3.5,4.2,3.8,4.1,5.1,4.0,5.0,4.3,3.8
PC,SM_SEV,Y_GE65,F,BG,30.0,40.6,40.3,42.1,49.1,49.1,51.5,49.6,61.6,60.6,63.0,68.6
PC,SM_SEV,Y_GE65,F,CH,,0.8,0.4,0.2,0.6,0.1,1.0,0.2,0.3,0.2,0.5,0.6
PC,SM_SEV,Y_GE65,F,CY,,3.4,3.1,5.8,6.4,7.5,6.1,8.7,14.0,10.3,9.4,9.5
PC,SM_SEV,Y_GE65,F,CZ,1.9,2.2,3.3,4.5,4.4,4.2,6.6,7.9,8.7,11.2,9.8,5.6
PC,SM_SEV,Y_GE65,F,DE,3.1,5.3 b,3.9,3.6,4.4,4.1,3.3,4.1,4.3,4.0,4.0,2.6
PC,SM_SEV,Y_GE65,F,DK,1.3,1.9,2.1,1.1,1.4,0.4,1.2,2.0,1.1,0.8,2.2,1.1
PC,SM_SEV,Y_GE65,F,EA,,5.5,6.4,6.6 e,7.4 e,7.5 e,6.5 e,6.9 e,6.9 e,7.6 e,7.1 e,5.6 e
PC,SM_SEV,Y_GE65,F,EA18,,5.3,6.3,6.4,7.2,7.3,6.2,6.9,7.2,7.8,7.4,5.9
PC,SM_SEV,Y_GE65,F,EA19,,5.5,6.4,6.6,7.4,7.5,6.5,7.1,7.4,8.0,7.6,6.1
PC,SM_SEV,Y_GE65,F,EE,3.8,5.9,6.2,6.1,9.8,7.0,7.6,9.6,7.9,9.4,8.9,9.3
PC,SM_SEV,Y_GE65,F,EL,,15.5,16.8,17.4,21.0,19.3,19.4,19.3,18.2,21.1,16.6,17.8
PC,SM_SEV,Y_GE65,F,ES,6.2,4.6,3.4,5.1,5.0,4.2,3.3,3.7,3.9,4.4,3.5,3.3
PC,SM_SEV,Y_GE65,F,EU,,,7.2 e,7.5,8.7,8.7,8.2,9.1,10.0,10.6,10.0,9.7
PC,SM_SEV,Y_GE65,F,EU27_2007,,,7.1 e,7.4,8.6,8.6,8.0,9.0,9.8,10.5,9.9,9.6
PC,SM_SEV,Y_GE65,F,EU27_2020,,6.8,7.8 e,8.2 e,9.5 e,9.5 e,9.0 e,9.8 e,10.6 e,11.5 e,10.8 e,10.4 e
PC,SM_SEV,Y_GE65,F,EU28,,,7.2 e,7.5,8.7,8.7,8.2,9.1,10.0,10.6,10.0,9.7
PC,SM_SEV,Y_GE65,F,FI,2.8,2.0,2.4,2.6,1.7,2.8,2.2,2.2,1.7,2.8,3.3,3.3
PC,SM_SEV,Y_GE65,F,FR,,3.5 b,4.8,4.3,3.6,4.1,3.1,4.3,3.5,3.3,4.2,4.9
PC,SM_SEV,Y_GE65,F,HR,11.2,11.8,12.5,14.9,16.6,17.3,17.0,18.4,20.9,21.6,24.4,23.2
PC,SM_SEV,Y_GE65,F,HU,,8.8,8.3,8.4,13.1,14.3,20.2,21.0,23.7,25.3,22.5,20.2
PC,SM_SEV,Y_GE65,F,IE,2.9,2.3 b,4.5,2.5,3.1,3.6,6.3,7.1,8.8,3.9,8.0,3.4
PC,SM_SEV,Y_GE65,F,IS,,,,0.6,2.4,0.9,1.0,1.3,0.0,0.0,0.0,0.9
PC,SM_SEV,Y_GE65,F,IT,6.3 p,6.3,10.2,9.6,12.6,13.7,9.8,11.1,13.1,15.0,14.0,9.0
PC,SM_SEV,Y_GE65,F,LT,,14.0,16.3,20.8,21.4,21.0,22.0,20.5,22.1,28.0,29.2,27.5
PC,SM_SEV,Y_GE65,F,LU,,0.0 b,1.0,0.8,0.2,0.4,0.5,0.3,1.8,0.0 n,0.1,0.5
PC,SM_SEV,Y_GE65,F,LV,7.8,10.5,13.2,15.3,15.8,19.1,22.1,26.8,30.3,32.9,34.4,34.5
PC,SM_SEV,Y_GE65,F,ME,,18.4,14.3,13.1,13.4,15.7,17.5,13.2,24.1,,,
PC,SM_SEV,Y_GE65,F,MK,,32.7,38.2,39.1,37.6,35.3,38.3,42.1,45.6,52.9,50.2,36.7
PC,SM_SEV,Y_GE65,F,MT,,7.0,3.2,7.5,5.4,4.6,7.6,12.4,12.0,9.4,7.9,7.7
PC,SM_SEV,Y_GE65,F,NL,,1.4,1.8,3.7,1.5,1.7,0.5,1.4,0.6,1.9,1.0,0.5
PC,SM_SEV,Y_GE65,F,NO,,1.1,2.3,1.5,0.4,3.7,1.4,0.9,3.0,1.4,2.0,0.7
PC,SM_SEV,Y_GE65,F,PL,,4.8,7.1,8.0,9.4,9.2,10.5,13.3,16.0,19.2,20.1,22.1
PC,SM_SEV,Y_GE65,F,PT,,7.5,7.4,8.8,10.4,9.6,11.2,12.9,11.9,11.1,9.6,12.8
PC,SM_SEV,Y_GE65,F,RO,13.8,18.0,20.5,22.3,25.4,26.6,26.3,31.6,34.3,36.0,36.2,38.1
PC,SM_SEV,Y_GE65,F,RS,,25.9,24.6,28.7,31.0,28.6,37.7,37.3,40.6,,,
PC,SM_SEV,Y_GE65,F,SE,0.7,0.5,0.4,0.0,2.8,0.9,1.1,0.0,0.9,0.6,0.3,1.4
PC,SM_SEV,Y_GE65,F,SI,,6.4,7.6,8.9,7.9,9.8,9.7,10.5,9.7,9.1,9.9,7.9
PC,SM_SEV,Y_GE65,F,SK,,8.0,9.9,9.4,8.8,9.6,11.4,10.7,10.5,14.1,12.2,13.1
PC,SM_SEV,Y_GE65,F,TR,,26.0,26.5,26.9,31.4,37.5,36.4,32.6,48.1,53.7,57.1,56.6
PC,SM_SEV,Y_GE65,F,UK,,,,2.5,1.4 b,2.2,1.2,2.9,3.5,2.0,1.4,2.3
PC,SM_SEV,Y_GE65,F,XK,,,,42.4,,,,,,,,
PC,SM_SEV,Y_GE65,M,AL,,37.2,40.4,45.6,47.4,,,,,,,
PC,SM_SEV,Y_GE65,M,AT,0.6,0.9,1.2,0.5,1.0,1.1,1.5,2.3,2.3,2.7,2.4,1.7
PC,SM_SEV,Y_GE65,M,BE,1.2,1.6,2.5 b,2.8,3.0,3.3,2.5,3.3,1.1,1.7,3.2,4.7
PC,SM_SEV,Y_GE65,M,BG,24.1,31.5,33.1,33.1,40.2,37.5,39.8,39.0,50.1,54.3,55.8,62.0
PC,SM_SEV,Y_GE65,M,CH,,0.0 n,0.6,0.3,0.2,0.3,0.1,0.2,0.0 n,0.0 n,0.0 n,1.4
PC,SM_SEV,Y_GE65,M,CY,,4.4,3.4,3.9,6.6,7.8,6.4,10.1,10.6,9.5,8.7,9.7
PC,SM_SEV,Y_GE65,M,CZ,1.8,2.0,3.5,2.5,3.5,3.2,4.8,5.7,5.0,5.3,4.6,3.6
PC,SM_SEV,Y_GE65,M,DE,3.8,3.4 b,2.4,1.8,2.3,3.1,2.5,2.3,3.3,3.4,2.5,1.7
PC,SM_SEV,Y_GE65,M,DK,1.5,2.5,2.6,2.1,1.9,2.2,2.0,1.4,3.8,2.1,2.0,2.1
PC,SM_SEV,Y_GE65,M,EA,,4.3,4.8,4.9 e,5.2 e,5.5 e,5.2 e,4.9 e,5.7 e,5.6 e,5.1 e,4.0 e
PC,SM_SEV,Y_GE65,M,EA18,,4.2,4.8,4.9,5.2,5.4,5.1,4.9,5.8,5.7,5.2,4.1
PC,SM_SEV,Y_GE65,M,EA19,,4.3,4.8,4.9,5.2,5.5,5.2,5.0,5.9,5.8,5.3,4.2
PC,SM_SEV,Y_GE65,M,EE,2.7,2.8,4.3,6.3,4.9,6.4,4.0,5.2,6.6,8.1,4.1,4.2
PC,SM_SEV,Y_GE65,M,EL,,11.1,13.2,13.5,15.9,14.7,15.8,16.4,15.1,15.0,14.4,12.3
PC,SM_SEV,Y_GE65,M,ES,7.7,5.6,4.6,4.3,2.2,2.7,2.8,2.5,3.2,3.8,3.3,2.0
PC,SM_SEV,Y_GE65,M,EU,,,5.1 e,5.4,6.0,6.2,6.3,6.3,7.5,7.5,7.6,6.7
PC,SM_SEV,Y_GE65,M,EU27_2007,,,5.1 e,5.3,5.9,6.1,6.1,6.2,7.4,7.4,7.5,6.6
PC,SM_SEV,Y_GE65,M,EU27_2020,,5.0,5.5 e,5.8 e,6.6 e,6.9 e,6.7 e,6.9 e,8.0 e,8.1 e,8.3 e,7.3 e
PC,SM_SEV,Y_GE65,M,EU28,,,5.1 e,5.4,6.0,6.2,6.3,6.3,7.5,7.5,7.6,6.7
PC,SM_SEV,Y_GE65,M,FI,0.8,2.4,1.0,1.6,0.8,2.3,2.1,2.8,1.4,2.0,1.7,1.2
PC,SM_SEV,Y_GE65,M,FR,,2.8 b,4.4,3.3,3.0,2.4,1.6,2.0,3.1,2.8,2.8,4.0
PC,SM_SEV,Y_GE65,M,HR,8.8,10.1,10.2,12.0,15.2,15.8,17.1,15.3,18.2,15.8,16.6,17.9
PC,SM_SEV,Y_GE65,M,HU,,8.4,7.6,5.8,9.5,11.1,14.6,15.5,15.8,16.3,13.1,11.4
PC,SM_SEV,Y_GE65,M,IE,3.4,2.3 b,3.1,3.1,4.6,4.6,4.6,4.1,3.5,3.7,3.0,3.2
PC,SM_SEV,Y_GE65,M,IS,,,,0.0,1.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0
PC,SM_SEV,Y_GE65,M,IT,4.8 p,4.9,7.6,9.3,10.8,12.1,9.6,9.7,11.6,11.5,10.8,6.5
PC,SM_SEV,Y_GE65,M,LT,,9.4,8.8,9.1,11.3,17.1,20.0,19.5,17.3,20.8,21.0,22.4
PC,SM_SEV,Y_GE65,M,LU,,0.0 b,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
PC,SM_SEV,Y_GE65,M,LV,5.3,6.7,7.5,10.0,11.0,13.7,16.2,18.7,23.9,25.5,25.9,27.9
PC,SM_SEV,Y_GE65,M,ME,,13.8,13.1,12.4,14.4,12.7,15.4,8.6,21.8,,,
PC,SM_SEV,Y_GE65,M,MK,,33.7,37.6,35.7,31.7,31.4,30.2,40.3,43.5,47.0,51.9,34.1
PC,SM_SEV,Y_GE65,M,MT,,5.9,5.0,3.0,3.2,5.2,7.8,8.8,9.2,7.0,5.5,4.7
PC,SM_SEV,Y_GE65,M,NL,,1.2,1.0,1.6,0.9,2.0,1.6,0.7,1.8,0.5,0.5,0.8
PC,SM_SEV,Y_GE65,M,NO,,2.0,5.5,0.0,1.2,1.3,1.8,0.0,0.0,0.9,0.0,1.0
PC,SM_SEV,Y_GE65,M,PL,,3.1,3.5,6.1,7.3,6.8,7.8,9.6,10.6,13.3,16.1,16.2
PC,SM_SEV,Y_GE65,M,PT,,6.3,5.7,5.9,7.3,6.8,8.0,9.3,10.3,9.2,8.3,11.0
PC,SM_SEV,Y_GE65,M,RO,13.1,12.3,13.6,14.8,17.1,19.3,18.1,25.0,29.8,28.7,27.9,32.5
PC,SM_SEV,Y_GE65,M,RS,,20.4,19.9,21.9,25.8,24.8,34.4,33.6,32.0,,,
PC,SM_SEV,Y_GE65,M,SE,2.7,0.0,0.0,0.0,0.7,1.2,3.9,1.7,0.6,1.0,0.4,1.0
PC,SM_SEV,Y_GE65,M,SI,,6.0,4.1,5.3,6.6,5.9,7.8,6.1,7.7,8.2,6.4,8.3
PC,SM_SEV,Y_GE65,M,SK,,5.8,7.1,7.8,7.2,7.6,8.8,9.4,9.9,7.8,7.2,10.9
PC,SM_SEV,Y_GE65,M,TR,,23.8,26.4,26.0,29.1,35.2,35.1,30.4,46.6,55.2,57.1,57.6
PC,SM_SEV,Y_GE65,M,UK,,,,2.4,1.9 b,1.5,2.8,2.3,3.5,2.3,1.3,1.7
PC,SM_SEV,Y_GE65,M,XK,,,,44.7,,,,,,,,
PC,SM_SEV,Y_GE65,T,AL,,38.7,40.0,44.7,45.9,,,,,,,
PC,SM_SEV,Y_GE65,T,AT,1.3,1.5,1.9,1.3,1.5,1.9,1.6,3.0,2.2,2.9,3.4,2.8
PC,SM_SEV,Y_GE65,T,BE,1.9,2.4,3.0 b,3.2,3.7,3.6,3.4,4.4,2.9,3.7,3.9,4.1
PC,SM_SEV,Y_GE65,T,BG,27.9,37.3,37.7,38.9,45.9,44.9,47.3,45.8,57.2,58.3,60.3,66.2
PC,SM_SEV,Y_GE65,T,CH,,0.4,0.5,0.2,0.4,0.2,0.6,0.2,0.2,0.1,0.3,0.9
PC,SM_SEV,Y_GE65,T,CY,,3.8,3.2,5.0,6.5,7.6,6.3,9.3,12.6,9.9,9.1,9.6
PC,SM_SEV,Y_GE65,T,CZ,1.9,2.1,3.4,3.8,4.1,3.8,6.0,7.0,7.3,9.0,7.9,4.9
PC,SM_SEV,Y_GE65,T,DE,3.4,4.5 b,3.2,2.7,3.5,3.6,3.0,3.3,3.9,3.7,3.3,2.2
PC,SM_SEV,Y_GE65,T,DK,1.4,2.2,2.3,1.5,1.6,1.2,1.5,1.7,2.2,1.4,2.2,1.5
PC,SM_SEV,Y_GE65,T,EA,,5.0,5.7,5.9 e,6.5 e,6.7 e,5.9 e,6.1 e,6.4 e,6.8 e,6.3 e,4.9 e
PC,SM_SEV,Y_GE65,T,EA18,,4.9,5.7,5.8,6.4,6.5,5.8,6.1,6.6,6.9,6.5,5.2
PC,SM_SEV,Y_GE65,T,EA19,,5.0,5.7,5.9,6.5,6.7,5.9,6.2,6.7,7.1,6.7,5.4
PC,SM_SEV,Y_GE65,T,EE,3.5,4.9,5.6,6.2,8.3,6.8,6.5,8.2,7.5,9.0,7.4,7.8
PC,SM_SEV,Y_GE65,T,EL,,13.6,15.3,15.7,18.9,17.4,17.9,18.1,17.0,18.7,15.7,15.5
PC,SM_SEV,Y_GE65,T,ES,6.8,5.0,3.8,4.8,3.9,3.6,3.1,3.2,3.6,4.2,3.4,2.8
PC,SM_SEV,Y_GE65,T,EU,,,6.3 e,6.7,7.6,7.7,7.4,8.0,9.0,9.3,9.0,8.5
PC,SM_SEV,Y_GE65,T,EU27_2007,,,6.3 e,6.6,7.5,7.6,7.3,7.9,8.9,9.3,8.9,8.4
PC,SM_SEV,Y_GE65,T,EU27_2020,,6.1,6.9 e,7.2 e,8.4 e,8.5 e,8.1 e,8.6 e,9.6 e,10.1 e,9.8 e,9.2 e
PC,SM_SEV,Y_GE65,T,EU28,,,6.3 e,6.7,7.6,7.7,7.4,8.0,9.0,9.3,9.0,8.5
PC,SM_SEV,Y_GE65,T,FI,2.0,2.2,1.8,2.1,1.4,2.6,2.1,2.4,1.6,2.5,2.7,2.5
PC,SM_SEV,Y_GE65,T,FR,,3.2 b,4.7,3.9,3.3,3.4,2.5,3.4,3.3,3.1,3.7,4.6
PC,SM_SEV,Y_GE65,T,HR,10.3,11.1,11.6,13.8,16.1,16.8,17.0,17.3,19.8,19.6,21.7,21.3
PC,SM_SEV,Y_GE65,T,HU,,8.6,8.0,7.4,11.8,13.2,18.3,19.2,21.1,22.3,19.4,17.2
PC,SM_SEV,Y_GE65,T,IE,3.2,2.3 b,3.9,2.8,3.8,4.1,5.5,5.8,6.4,3.8,5.8,3.3
PC,SM_SEV,Y_GE65,T,IS,,,,0.4,2.0,1.2,0.6,0.8,0.0,0.0,0.0,0.5
PC,SM_SEV,Y_GE65,T,IT,5.7 p,5.8,9.2,9.5,11.9,13.1,9.8,10.6,12.5,13.7,12.8,8.1
PC,SM_SEV,Y_GE65,T,LT,,12.6,13.9,17.2,18.3,19.8,21.4,20.2,20.7,25.8,26.7,26.0
PC,SM_SEV,Y_GE65,T,LU,,0.0 b,0.6,0.4,0.1,0.3,0.3,0.2,1.1,0.0 n,0.1,0.3
PC,SM_SEV,Y_GE65,T,LV,7.0,9.3,11.5,13.6,14.3,17.4,20.3,24.3,28.4,30.6,31.9,32.5
PC,SM_SEV,Y_GE65,T,ME,,16.6,13.8,12.8,13.8,14.6,16.7,11.6,23.2,,,
PC,SM_SEV,Y_GE65,T,MK,,33.1,38.0,37.8,35.3,33.8,35.1,41.4,44.8,50.6,50.9,35.5
PC,SM_SEV,Y_GE65,T,MT,,6.5,3.9,5.6,4.5,4.9,7.7,11.0,10.9,8.5,7.0,6.5
PC,SM_SEV,Y_GE65,T,NL,,1.3,1.5,2.8,1.3,1.8,0.9,1.1,1.1,1.3,0.8,0.6
PC,SM_SEV,Y_GE65,T,NO,,1.4,3.4,0.9,0.7,2.9,1.6,0.6,1.8,1.3,1.2,0.8
PC,SM_SEV,Y_GE65,T,PL,,4.2,5.8,7.4,8.7,8.3,9.5,12.0,14.1,17.1,18.7,20.1
PC,SM_SEV,Y_GE65,T,PT,,7.1,6.8,7.7,9.3,8.6,10.0,11.6,11.3,10.5,9.1,12.2
PC,SM_SEV,Y_GE65,T,RO,13.5,15.8,18.0,19.6,22.5,24.0,23.3,29.2,32.6,33.4,31.6,36.1
PC,SM_SEV,Y_GE65,T,RS,,23.9,22.8,26.1,29.0,27.1,36.4,35.9,37.5,,,
