unit,lev_limit,lev_satis,age,sex,geo\time,2012,2007
PC_POP,NONE,GOOD,Y35-44,F,BE,49.4,49.0
PC_POP,NONE,GOOD,Y35-44,F,BG,75.9,61.4
PC_POP,NONE,GOOD,Y35-44,F,CH,38.0,31.1
PC_POP,NONE,GOOD,Y35-44,F,CY,61.8,58.6
PC_POP,NONE,GOOD,Y35-44,F,CZ,66.9 u,67.8
PC_POP,NONE,GOOD,Y35-44,F,DE,51.6,36.6
PC_POP,NONE,GOOD,Y35-44,F,DK,32.2,27.1
PC_POP,NONE,GOOD,Y35-44,F,EE,62.5,56.5
PC_POP,NONE,GOOD,Y35-44,F,EL,68.2,69.2
PC_POP,NONE,GOOD,Y35-44,F,ES,58.9,65.3
PC_POP,NONE,GOOD,Y35-44,F,EU27_2007,55.7,50.3
PC_POP,NONE,GOOD,Y35-44,F,EU28,55.8,:
PC_POP,NONE,GOOD,Y35-44,F,FI,60.0,49.8
PC_POP,NONE,GOOD,Y35-44,F,FR,40.4,52.3
PC_POP,NONE,GOOD,Y35-44,F,HR,71.9,:
PC_POP,NONE,GOOD,Y35-44,F,HU,66.4,50.7
PC_POP,NONE,GOOD,Y35-44,F,IE,43.7,33.0
PC_POP,NONE,GOOD,Y35-44,F,IS,44.4,31.2
PC_POP,NONE,GOOD,Y35-44,F,IT,69.4,66.9
PC_POP,NONE,GOOD,Y35-44,F,LT,69.9,52.9
PC_POP,NONE,GOOD,Y35-44,F,LU,41.2,39.1
PC_POP,NONE,GOOD,Y35-44,F,LV,65.2,64.2
PC_POP,NONE,GOOD,Y35-44,F,MT,63.4,64.4
PC_POP,NONE,GOOD,Y35-44,F,NL,32.0,28.4
PC_POP,NONE,GOOD,Y35-44,F,NO,44.8,46.8
PC_POP,NONE,GOOD,Y35-44,F,PL,63.4,70.0
PC_POP,NONE,GOOD,Y35-44,F,PT,66.0,62.1
PC_POP,NONE,GOOD,Y35-44,F,RO,83.0,18.5
PC_POP,NONE,GOOD,Y35-44,F,SE,29.5,37.2
PC_POP,NONE,GOOD,Y35-44,F,SI,55.4,59.4
PC_POP,NONE,GOOD,Y35-44,F,SK,76.9,63.7
PC_POP,NONE,GOOD,Y35-44,F,TR,:,52.8
PC_POP,NONE,GOOD,Y35-44,F,UK,43.3,39.0
PC_POP,NONE,GOOD,Y35-44,M,AT,40.4,44.3
PC_POP,NONE,GOOD,Y35-44,M,BE,50.7,47.3
PC_POP,NONE,GOOD,Y35-44,M,BG,75.4,57.4
PC_POP,NONE,GOOD,Y35-44,M,CH,40.7,36.7
PC_POP,NONE,GOOD,Y35-44,M,CY,60.8,57.4
PC_POP,NONE,GOOD,Y35-44,M,CZ,66.3 u,67.8
PC_POP,NONE,GOOD,Y35-44,M,DE,52.6,36.6
PC_POP,NONE,GOOD,Y35-44,M,DK,32.5,30.3
PC_POP,NONE,GOOD,Y35-44,M,EE,67.6,58.7
PC_POP,NONE,GOOD,Y35-44,M,EL,70.9,66.9
PC_POP,NONE,GOOD,Y35-44,M,ES,58.8,66.0
PC_POP,NONE,GOOD,Y35-44,M,EU27_2007,56.9,50.4
PC_POP,NONE,GOOD,Y35-44,M,EU28,57.0,:
PC_POP,NONE,GOOD,Y35-44,M,FI,60.5,53.1
PC_POP,NONE,GOOD,Y35-44,M,FR,42.7,52.7
PC_POP,NONE,GOOD,Y35-44,M,HR,71.5,:
PC_POP,NONE,GOOD,Y35-44,M,HU,66.8,49.4
PC_POP,NONE,GOOD,Y35-44,M,IE,44.5,33.1
PC_POP,NONE,GOOD,Y35-44,M,IS,52.8,32.4
PC_POP,NONE,GOOD,Y35-44,M,IT,69.4,66.2
PC_POP,NONE,GOOD,Y35-44,M,LT,73.3,50.6
PC_POP,NONE,GOOD,Y35-44,M,LU,44.6,44.5
PC_POP,NONE,GOOD,Y35-44,M,LV,66.4,61.3
PC_POP,NONE,GOOD,Y35-44,M,MT,60.9,66.8
PC_POP,NONE,GOOD,Y35-44,M,NL,33.5,31.9
PC_POP,NONE,GOOD,Y35-44,M,NO,51.7,50.8
PC_POP,NONE,GOOD,Y35-44,M,PL,64.6,68.7
PC_POP,NONE,GOOD,Y35-44,M,PT,66.8,60.9
PC_POP,NONE,GOOD,Y35-44,M,RO,80.8,18.6
PC_POP,NONE,GOOD,Y35-44,M,SE,42.3,43.4
PC_POP,NONE,GOOD,Y35-44,M,SI,63.7,60.1
PC_POP,NONE,GOOD,Y35-44,M,SK,75.9,65.7
PC_POP,NONE,GOOD,Y35-44,M,TR,:,51.9
PC_POP,NONE,GOOD,Y35-44,M,UK,45.8,39.5
PC_POP,NONE,GOOD,Y35-44,T,AT,38.8,43.4
PC_POP,NONE,GOOD,Y35-44,T,BE,50.1,48.2
PC_POP,NONE,GOOD,Y35-44,T,BG,75.6,59.4
PC_POP,NONE,GOOD,Y35-44,T,CH,39.4,33.9
PC_POP,NONE,GOOD,Y35-44,T,CY,61.4,58.0
PC_POP,NONE,GOOD,Y35-44,T,CZ,66.7 u,67.8
PC_POP,NONE,GOOD,Y35-44,T,DE,52.1,36.6
PC_POP,NONE,GOOD,Y35-44,T,DK,32.3,28.9
PC_POP,NONE,GOOD,Y35-44,T,EE,65.0,57.5
PC_POP,NONE,GOOD,Y35-44,T,EL,69.6,68.0
PC_POP,NONE,GOOD,Y35-44,T,ES,58.8,65.7
PC_POP,NONE,GOOD,Y35-44,T,EU27_2007,56.3,50.3
PC_POP,NONE,GOOD,Y35-44,T,EU28,56.4,:
PC_POP,NONE,GOOD,Y35-44,T,FI,60.3,51.5
PC_POP,NONE,GOOD,Y35-44,T,FR,41.5,52.5
PC_POP,NONE,GOOD,Y35-44,T,HR,71.7,:
PC_POP,NONE,GOOD,Y35-44,T,HU,66.6,50.1
PC_POP,NONE,GOOD,Y35-44,T,IE,44.1,33.1
PC_POP,NONE,GOOD,Y35-44,T,IS,48.7,31.9
PC_POP,NONE,GOOD,Y35-44,T,IT,69.4,66.5
PC_POP,NONE,GOOD,Y35-44,T,LT,71.5,51.8
PC_POP,NONE,GOOD,Y35-44,T,LU,43.0,41.7
PC_POP,NONE,GOOD,Y35-44,T,LV,65.8,62.8
PC_POP,NONE,GOOD,Y35-44,T,MT,62.1,65.6
PC_POP,NONE,GOOD,Y35-44,T,NL,32.8,30.2
PC_POP,NONE,GOOD,Y35-44,T,NO,48.5,48.9
PC_POP,NONE,GOOD,Y35-44,T,PL,64.0,69.3
PC_POP,NONE,GOOD,Y35-44,T,PT,66.4,61.5
PC_POP,NONE,GOOD,Y35-44,T,RO,81.8,18.6
PC_POP,NONE,GOOD,Y35-44,T,SE,36.2,40.5
PC_POP,NONE,GOOD,Y35-44,T,SI,59.6,59.7
PC_POP,NONE,GOOD,Y35-44,T,SK,76.4,64.6
PC_POP,NONE,GOOD,Y35-44,T,TR,:,52.3
PC_POP,NONE,GOOD,Y35-44,T,UK,44.6,39.2
PC_POP,NONE,GOOD,Y45-54,F,AT,38.2,47.5
PC_POP,NONE,GOOD,Y45-54,F,BE,45.9,45.6
PC_POP,NONE,GOOD,Y45-54,F,BG,71.8,60.6
PC_POP,NONE,GOOD,Y45-54,F,CH,36.2,32.5
PC_POP,NONE,GOOD,Y45-54,F,CY,63.8,60.9
PC_POP,NONE,GOOD,Y45-54,F,CZ,71.1 u,73.7
PC_POP,NONE,GOOD,Y45-54,F,DE,54.4,34.9
PC_POP,NONE,GOOD,Y45-54,F,DK,31.0,22.4
PC_POP,NONE,GOOD,Y45-54,F,EE,66.5,62.1
PC_POP,NONE,GOOD,Y45-54,F,EL,65.6,69.3
PC_POP,NONE,GOOD,Y45-54,F,ES,58.5,70.4
PC_POP,NONE,GOOD,Y45-54,F,EU27_2007,54.5,51.7
PC_POP,NONE,GOOD,Y45-54,F,EU28,54.7,:
PC_POP,NONE,GOOD,Y45-54,F,FI,55.4,45.6
PC_POP,NONE,GOOD,Y45-54,F,FR,37.2,56.1
PC_POP,NONE,GOOD,Y45-54,F,HR,77.7,:
PC_POP,NONE,GOOD,Y45-54,F,HU,71.8,50.3
PC_POP,NONE,GOOD,Y45-54,F,IE,40.7,34.8
PC_POP,NONE,GOOD,Y45-54,F,IS,37.9,19.4
PC_POP,NONE,GOOD,Y45-54,F,IT,71.8,70.2
PC_POP,NONE,GOOD,Y45-54,F,LT,73.2,52.3
PC_POP,NONE,GOOD,Y45-54,F,LU,40.6,43.1
PC_POP,NONE,GOOD,Y45-54,F,LV,70.3,63.4
PC_POP,NONE,GOOD,Y45-54,F,MT,59.9,70.8
PC_POP,NONE,GOOD,Y45-54,F,NL,22.9,28.5
PC_POP,NONE,GOOD,Y45-54,F,NO,42.6,45.2
PC_POP,NONE,GOOD,Y45-54,F,PL,65.3,73.0
PC_POP,NONE,GOOD,Y45-54,F,PT,67.8,61.3
PC_POP,NONE,GOOD,Y45-54,F,RO,85.2,23.9
PC_POP,NONE,GOOD,Y45-54,F,SE,26.2,33.5
PC_POP,NONE,GOOD,Y45-54,F,SI,59.5,58.1
PC_POP,NONE,GOOD,Y45-54,F,SK,76.5,65.6
PC_POP,NONE,GOOD,Y45-54,F,TR,:,57.2
PC_POP,NONE,GOOD,Y45-54,F,UK,40.1,35.7
PC_POP,NONE,GOOD,Y45-54,M,AT,39.1,48.0
PC_POP,NONE,GOOD,Y45-54,M,BE,45.4,49.3
PC_POP,NONE,GOOD,Y45-54,M,BG,73.0,61.4
PC_POP,NONE,GOOD,Y45-54,M,CH,39.4,34.4
PC_POP,NONE,GOOD,Y45-54,M,CY,65.4,63.1
PC_POP,NONE,GOOD,Y45-54,M,CZ,67.8 u,73.3
PC_POP,NONE,GOOD,Y45-54,M,DE,54.6,38.2
PC_POP,NONE,GOOD,Y45-54,M,DK,29.9,28.0
PC_POP,NONE,GOOD,Y45-54,M,EE,66.1,57.5
PC_POP,NONE,GOOD,Y45-54,M,EL,68.5,69.1
PC_POP,NONE,GOOD,Y45-54,M,ES,60.3,67.9
PC_POP,NONE,GOOD,Y45-54,M,EU27_2007,55.3,51.6
PC_POP,NONE,GOOD,Y45-54,M,EU28,55.5,:
PC_POP,NONE,GOOD,Y45-54,M,FI,60.8,53.3
PC_POP,NONE,GOOD,Y45-54,M,FR,39.0,56.8
PC_POP,NONE,GOOD,Y45-54,M,HR,76.4,:
PC_POP,NONE,GOOD,Y45-54,M,HU,70.4,50.0
PC_POP,NONE,GOOD,Y45-54,M,IE,38.0,35.8
PC_POP,NONE,GOOD,Y45-54,M,IS,43.5,20.7
PC_POP,NONE,GOOD,Y45-54,M,IT,72.5,68.8
PC_POP,NONE,GOOD,Y45-54,M,LT,73.5,56.2
PC_POP,NONE,GOOD,Y45-54,M,LU,45.7,42.7
PC_POP,NONE,GOOD,Y45-54,M,LV,72.1,68.7
PC_POP,NONE,GOOD,Y45-54,M,MT,62.7,69.2
PC_POP,NONE,GOOD,Y45-54,M,NL,29.4,28.6
PC_POP,NONE,GOOD,Y45-54,M,NO,45.0,48.6
PC_POP,NONE,GOOD,Y45-54,M,PL,65.0,70.7
PC_POP,NONE,GOOD,Y45-54,M,PT,67.2,60.9
PC_POP,NONE,GOOD,Y45-54,M,RO,86.1,20.5
PC_POP,NONE,GOOD,Y45-54,M,SE,36.1,42.2
PC_POP,NONE,GOOD,Y45-54,M,SI,61.7,60.3
PC_POP,NONE,GOOD,Y45-54,M,SK,77.4,66.1
PC_POP,NONE,GOOD,Y45-54,M,TR,:,56.1
PC_POP,NONE,GOOD,Y45-54,M,UK,40.3,35.2
PC_POP,NONE,GOOD,Y45-54,T,AT,38.7,47.8
PC_POP,NONE,GOOD,Y45-54,T,BE,45.6,47.5
PC_POP,NONE,GOOD,Y45-54,T,BG,72.4,61.0
PC_POP,NONE,GOOD,Y45-54,T,CH,37.9,33.5
PC_POP,NONE,GOOD,Y45-54,T,CY,64.6,62.0
PC_POP,NONE,GOOD,Y45-54,T,CZ,69.7 u,73.5
PC_POP,NONE,GOOD,Y45-54,T,DE,54.5,36.6
PC_POP,NONE,GOOD,Y45-54,T,DK,30.4,25.2
PC_POP,NONE,GOOD,Y45-54,T,EE,66.3,60.1
PC_POP,NONE,GOOD,Y45-54,T,EL,67.0,69.2
PC_POP,NONE,GOOD,Y45-54,T,ES,59.4,69.1
PC_POP,NONE,GOOD,Y45-54,T,EU27_2007,54.9,51.7
PC_POP,NONE,GOOD,Y45-54,T,EU28,55.1,:
PC_POP,NONE,GOOD,Y45-54,T,FI,58.2,49.3
PC_POP,NONE,GOOD,Y45-54,T,FR,38.1,56.5
PC_POP,NONE,GOOD,Y45-54,T,HR,77.1,:
PC_POP,NONE,GOOD,Y45-54,T,HU,71.1,50.2
PC_POP,NONE,GOOD,Y45-54,T,IE,39.4,35.3
PC_POP,NONE,GOOD,Y45-54,T,IS,40.7,20.1
PC_POP,NONE,GOOD,Y45-54,T,IT,72.2,69.5
PC_POP,NONE,GOOD,Y45-54,T,LT,73.4,54.1
PC_POP,NONE,GOOD,Y45-54,T,LU,43.3,42.9
PC_POP,NONE,GOOD,Y45-54,T,LV,71.2,65.9
PC_POP,NONE,GOOD,Y45-54,T,MT,61.3,70.0
PC_POP,NONE,GOOD,Y45-54,T,NL,26.2,28.6
PC_POP,NONE,GOOD,Y45-54,T,NO,43.9,47.0
PC_POP,NONE,GOOD,Y45-54,T,PL,65.1,71.9
PC_POP,NONE,GOOD,Y45-54,T,PT,67.5,61.1
PC_POP,NONE,GOOD,Y45-54,T,RO,85.7,22.1
PC_POP,NONE,GOOD,Y45-54,T,SE,31.3,38.1
PC_POP,NONE,GOOD,Y45-54,T,SI,60.6,59.2
PC_POP,NONE,GOOD,Y45-54,T,SK,77.0,65.9
PC_POP,NONE,GOOD,Y45-54,T,TR,:,56.6
PC_POP,NONE,GOOD,Y45-54,T,UK,40.2,35.4
PC_POP,NONE,GOOD,Y55-64,F,AT,36.9,42.5
PC_POP,NONE,GOOD,Y55-64,F,BE,47.7,49.7
PC_POP,NONE,GOOD,Y55-64,F,BG,80.0,65.7
PC_POP,NONE,GOOD,Y55-64,F,CH,31.4,27.0
PC_POP,NONE,GOOD,Y55-64,F,CY,65.7,63.7
PC_POP,NONE,GOOD,Y55-64,F,CZ,68.9 u,75.1
PC_POP,NONE,GOOD,Y55-64,F,DE,51.8,38.0
PC_POP,NONE,GOOD,Y55-64,F,DK,27.7,17.9
PC_POP,NONE,GOOD,Y55-64,F,EE,70.0,66.3
PC_POP,NONE,GOOD,Y55-64,F,EL,67.5,68.5
PC_POP,NONE,GOOD,Y55-64,F,ES,58.7,64.3
PC_POP,NONE,GOOD,Y55-64,F,EU27_2007,52.7,49.8
PC_POP,NONE,GOOD,Y55-64,F,EU28,52.8,:
PC_POP,NONE,GOOD,Y55-64,F,FI,54.3,46.8
PC_POP,NONE,GOOD,Y55-64,F,FR,35.7,51.7
PC_POP,NONE,GOOD,Y55-64,F,HR,69.2,:
PC_POP,NONE,GOOD,Y55-64,F,HU,72.4,53.4
PC_POP,NONE,GOOD,Y55-64,F,IE,41.6,35.5
PC_POP,NONE,GOOD,Y55-64,F,IS,41.3,21.9
PC_POP,NONE,GOOD,Y55-64,F,IT,69.7,71.7
PC_POP,NONE,GOOD,Y55-64,F,LT,74.8,63.8
PC_POP,NONE,GOOD,Y55-64,F,LU,38.1,27.5
PC_POP,NONE,GOOD,Y55-64,F,LV,70.3,69.4
PC_POP,NONE,GOOD,Y55-64,F,MT,59.3,74.1
PC_POP,NONE,GOOD,Y55-64,F,NL,18.9,27.6
PC_POP,NONE,GOOD,Y55-64,F,NO,44.8,39.8
PC_POP,NONE,GOOD,Y55-64,F,PL,67.9,71.2
PC_POP,NONE,GOOD,Y55-64,F,PT,73.0,68.1
PC_POP,NONE,GOOD,Y55-64,F,RO,86.6,22.4
PC_POP,NONE,GOOD,Y55-64,F,SE,25.7,31.8
PC_POP,NONE,GOOD,Y55-64,F,SI,52.6,56.0
PC_POP,NONE,GOOD,Y55-64,F,SK,75.1,72.2
PC_POP,NONE,GOOD,Y55-64,F,TR,:,60.7
PC_POP,NONE,GOOD,Y55-64,F,UK,30.3,25.0
PC_POP,NONE,GOOD,Y55-64,M,AT,36.7,47.4
PC_POP,NONE,GOOD,Y55-64,M,BE,43.4,47.3
PC_POP,NONE,GOOD,Y55-64,M,BG,78.4,62.4
PC_POP,NONE,GOOD,Y55-64,M,CH,33.3,29.2
PC_POP,NONE,GOOD,Y55-64,M,CY,64.2,60.2
PC_POP,NONE,GOOD,Y55-64,M,CZ,70.6 u,78.5
PC_POP,NONE,GOOD,Y55-64,M,DE,52.8,32.2
PC_POP,NONE,GOOD,Y55-64,M,DK,28.3,20.7
PC_POP,NONE,GOOD,Y55-64,M,EE,69.5,57.1
PC_POP,NONE,GOOD,Y55-64,M,EL,65.4,68.8
PC_POP,NONE,GOOD,Y55-64,M,ES,56.8,67.4
PC_POP,NONE,GOOD,Y55-64,M,EU27_2007,52.3,49.9
PC_POP,NONE,GOOD,Y55-64,M,EU28,52.5,:
PC_POP,NONE,GOOD,Y55-64,M,FI,60.9,50.8
PC_POP,NONE,GOOD,Y55-64,M,FR,34.7,52.5
PC_POP,NONE,GOOD,Y55-64,M,HR,73.8,:
PC_POP,NONE,GOOD,Y55-64,M,HU,70.9,54.4
PC_POP,NONE,GOOD,Y55-64,M,IE,40.3,39.2
PC_POP,NONE,GOOD,Y55-64,M,IS,41.3,15.7
PC_POP,NONE,GOOD,Y55-64,M,IT,70.9,71.5
PC_POP,NONE,GOOD,Y55-64,M,LT,76.4,62.3
PC_POP,NONE,GOOD,Y55-64,M,LU,38.3,32.9
PC_POP,NONE,GOOD,Y55-64,M,LV,75.0,68.3
PC_POP,NONE,GOOD,Y55-64,M,MT,57.3,69.9
PC_POP,NONE,GOOD,Y55-64,M,NL,24.4,25.5
PC_POP,NONE,GOOD,Y55-64,M,NO,44.3,42.9
PC_POP,NONE,GOOD,Y55-64,M,PL,66.9,74.1
PC_POP,NONE,GOOD,Y55-64,M,PT,68.8,68.1
PC_POP,NONE,GOOD,Y55-64,M,RO,86.6,23.1
PC_POP,NONE,GOOD,Y55-64,M,SE,30.9,34.0
PC_POP,NONE,GOOD,Y55-64,M,SI,59.9,61.5
PC_POP,NONE,GOOD,Y55-64,M,SK,74.2,69.2
PC_POP,NONE,GOOD,Y55-64,M,TR,:,59.7
PC_POP,NONE,GOOD,Y55-64,M,UK,32.6,28.6
PC_POP,NONE,GOOD,Y55-64,T,AT,36.8,44.9
PC_POP,NONE,GOOD,Y55-64,T,BE,45.5,48.5
PC_POP,NONE,GOOD,Y55-64,T,BG,79.2,64.2
PC_POP,NONE,GOOD,Y55-64,T,CH,32.4,28.1
PC_POP,NONE,GOOD,Y55-64,T,CY,65.0,61.9
PC_POP,NONE,GOOD,Y55-64,T,CZ,69.6 u,76.6
PC_POP,NONE,GOOD,Y55-64,T,DE,52.3,35.3
PC_POP,NONE,GOOD,Y55-64,T,DK,28.0,19.4
PC_POP,NONE,GOOD,Y55-64,T,EE,69.8,62.3
PC_POP,NONE,GOOD,Y55-64,T,EL,66.5,68.6
PC_POP,NONE,GOOD,Y55-64,T,ES,57.8,65.9
PC_POP,NONE,GOOD,Y55-64,T,EU27_2007,52.5,49.8
PC_POP,NONE,GOOD,Y55-64,T,EU28,52.7,:
PC_POP,NONE,GOOD,Y55-64,T,FI,57.7,48.7
PC_POP,NONE,GOOD,Y55-64,T,FR,35.2,52.1
PC_POP,NONE,GOOD,Y55-64,T,HR,71.4,:
PC_POP,NONE,GOOD,Y55-64,T,HU,71.7,53.9
PC_POP,NONE,GOOD,Y55-64,T,IE,40.9,37.4
PC_POP,NONE,GOOD,Y55-64,T,IS,41.3,18.7
PC_POP,NONE,GOOD,Y55-64,T,IT,70.3,71.6
PC_POP,NONE,GOOD,Y55-64,T,LT,75.5,63.1
PC_POP,NONE,GOOD,Y55-64,T,LU,38.2,30.4
PC_POP,NONE,GOOD,Y55-64,T,LV,72.4,68.9
PC_POP,NONE,GOOD,Y55-64,T,MT,58.3,72.0
PC_POP,NONE,GOOD,Y55-64,T,NL,21.9,26.5
PC_POP,NONE,GOOD,Y55-64,T,NO,44.5,41.4
PC_POP,NONE,GOOD,Y55-64,T,PL,67.4,72.5
PC_POP,NONE,GOOD,Y55-64,T,PT,70.8,68.1
PC_POP,NONE,GOOD,Y55-64,T,RO,86.6,22.7
PC_POP,NONE,GOOD,Y55-64,T,SE,28.5,33.0
PC_POP,NONE,GOOD,Y55-64,T,SI,56.2,58.7
PC_POP,NONE,GOOD,Y55-64,T,SK,74.7,70.9
PC_POP,NONE,GOOD,Y55-64,T,TR,:,60.1
PC_POP,NONE,GOOD,Y55-64,T,UK,31.4,26.9
PC_POP,NONE,GOOD,Y_GE16,F,AT,38.4,44.5
PC_POP,NONE,GOOD,Y_GE16,F,BE,49.5,48.6
PC_POP,NONE,GOOD,Y_GE16,F,BG,75.2,61.5
PC_POP,NONE,GOOD,Y_GE16,F,CH,37.2,33.2
PC_POP,NONE,GOOD,Y_GE16,F,CY,63.1,61.1
PC_POP,NONE,GOOD,Y_GE16,F,CZ,67.9 u,71.9
PC_POP,NONE,GOOD,Y_GE16,F,DE,53.4,36.5
PC_POP,NONE,GOOD,Y_GE16,F,DK,31.2,25.3
PC_POP,NONE,GOOD,Y_GE16,F,EE,65.4,58.3
PC_POP,NONE,GOOD,Y_GE16,F,EL,68.2,69.3
PC_POP,NONE,GOOD,Y_GE16,F,ES,59.6,66.5
PC_POP,NONE,GOOD,Y_GE16,F,EU27_2007,54.7,50.9
PC_POP,NONE,GOOD,Y_GE16,F,EU28,54.8,:
PC_POP,NONE,GOOD,Y_GE16,F,FI,55.3,47.6
PC_POP,NONE,GOOD,Y_GE16,F,FR,38.4,54.6
PC_POP,NONE,GOOD,Y_GE16,F,HR,72.1,:
PC_POP,NONE,GOOD,Y_GE16,F,HU,69.1,50.2
PC_POP,NONE,GOOD,Y_GE16,F,IE,44.5,37.7
PC_POP,NONE,GOOD,Y_GE16,F,IS,41.0,27.6
PC_POP,NONE,GOOD,Y_GE16,F,IT,70.6,68.9
PC_POP,NONE,GOOD,Y_GE16,F,LT,73.5,54.8
PC_POP,NONE,GOOD,Y_GE16,F,LU,39.5,40.3
PC_POP,NONE,GOOD,Y_GE16,F,LV,69.2,65.5
PC_POP,NONE,GOOD,Y_GE16,F,MT,59.2,68.9
PC_POP,NONE,GOOD,Y_GE16,F,NL,29.2,29.0
PC_POP,NONE,GOOD,Y_GE16,F,NO,44.1,46.0
PC_POP,NONE,GOOD,Y_GE16,F,PL,64.5,70.6
PC_POP,NONE,GOOD,Y_GE16,F,PT,68.8,63.0
PC_POP,NONE,GOOD,Y_GE16,F,RO,83.5,19.6
PC_POP,NONE,GOOD,Y_GE16,F,SE,29.4,37.5
PC_POP,NONE,GOOD,Y_GE16,F,SI,57.3,56.9
PC_POP,NONE,GOOD,Y_GE16,F,SK,74.9,64.4
PC_POP,NONE,GOOD,Y_GE16,F,TR,:,52.6
PC_POP,NONE,GOOD,Y_GE16,F,UK,38.9,35.3
PC_POP,NONE,GOOD,Y_GE16,M,AT,39.4,47.1
PC_POP,NONE,GOOD,Y_GE16,M,BE,48.3,49.3
PC_POP,NONE,GOOD,Y_GE16,M,BG,74.8,59.7
PC_POP,NONE,GOOD,Y_GE16,M,CH,39.0,34.5
PC_POP,NONE,GOOD,Y_GE16,M,CY,64.5,61.2
PC_POP,NONE,GOOD,Y_GE16,M,CZ,68.1 u,71.8
PC_POP,NONE,GOOD,Y_GE16,M,DE,52.6,36.3
PC_POP,NONE,GOOD,Y_GE16,M,DK,31.2,27.1
PC_POP,NONE,GOOD,Y_GE16,M,EE,66.9,57.7
PC_POP,NONE,GOOD,Y_GE16,M,EL,68.5,68.1
PC_POP,NONE,GOOD,Y_GE16,M,ES,59.5,67.1
PC_POP,NONE,GOOD,Y_GE16,M,EU27_2007,55.2,50.9
PC_POP,NONE,GOOD,Y_GE16,M,EU28,55.4,:
PC_POP,NONE,GOOD,Y_GE16,M,FI,59.7,54.5
PC_POP,NONE,GOOD,Y_GE16,M,FR,40.0,54.9
PC_POP,NONE,GOOD,Y_GE16,M,HR,74.0,:
PC_POP,NONE,GOOD,Y_GE16,M,HU,69.1,48.9
PC_POP,NONE,GOOD,Y_GE16,M,IE,43.6,39.1
PC_POP,NONE,GOOD,Y_GE16,M,IS,44.8,23.9
PC_POP,NONE,GOOD,Y_GE16,M,IT,71.0,67.8
PC_POP,NONE,GOOD,Y_GE16,M,LT,74.0,54.4
PC_POP,NONE,GOOD,Y_GE16,M,LU,41.7,40.6
PC_POP,NONE,GOOD,Y_GE16,M,LV,70.8,64.6
PC_POP,NONE,GOOD,Y_GE16,M,MT,60.0,69.3
PC_POP,NONE,GOOD,Y_GE16,M,NL,31.1,30.0
PC_POP,NONE,GOOD,Y_GE16,M,NO,48.3,48.9
PC_POP,NONE,GOOD,Y_GE16,M,PL,65.3,70.4
PC_POP,NONE,GOOD,Y_GE16,M,PT,68.6,62.3
PC_POP,NONE,GOOD,Y_GE16,M,RO,83.8,19.3
PC_POP,NONE,GOOD,Y_GE16,M,SE,37.7,41.9
PC_POP,NONE,GOOD,Y_GE16,M,SI,59.7,59.5
PC_POP,NONE,GOOD,Y_GE16,M,SK,75.9,64.6
PC_POP,NONE,GOOD,Y_GE16,M,TR,:,53.3
PC_POP,NONE,GOOD,Y_GE16,M,UK,40.7,35.6
PC_POP,NONE,GOOD,Y_GE16,T,AT,38.9,45.8
PC_POP,NONE,GOOD,Y_GE16,T,BE,48.9,48.9
PC_POP,NONE,GOOD,Y_GE16,T,BG,75.0,60.6
PC_POP,NONE,GOOD,Y_GE16,T,CH,38.1,33.9
PC_POP,NONE,GOOD,Y_GE16,T,CY,63.8,61.1
PC_POP,NONE,GOOD,Y_GE16,T,CZ,68.0 u,71.9
PC_POP,NONE,GOOD,Y_GE16,T,DE,53.0,36.4
PC_POP,NONE,GOOD,Y_GE16,T,DK,31.2,26.2
PC_POP,NONE,GOOD,Y_GE16,T,EE,66.1,58.0
PC_POP,NONE,GOOD,Y_GE16,T,EL,68.4,68.7
PC_POP,NONE,GOOD,Y_GE16,T,ES,59.6,66.8
PC_POP,NONE,GOOD,Y_GE16,T,EU27_2007,54.9,50.9
PC_POP,NONE,GOOD,Y_GE16,T,EU28,55.1,:
PC_POP,NONE,GOOD,Y_GE16,T,FI,57.5,50.9
PC_POP,NONE,GOOD,Y_GE16,T,FR,39.2,54.7
PC_POP,NONE,GOOD,Y_GE16,T,HR,73.0,:
PC_POP,NONE,GOOD,Y_GE16,T,HU,69.1,49.6
PC_POP,NONE,GOOD,Y_GE16,T,IE,44.0,38.4
PC_POP,NONE,GOOD,Y_GE16,T,IS,43.0,25.7
PC_POP,NONE,GOOD,Y_GE16,T,IT,70.8,68.3
PC_POP,NONE,GOOD,Y_GE16,T,LT,73.8,54.6
PC_POP,NONE,GOOD,Y_GE16,T,LU,40.6,40.5
PC_POP,NONE,GOOD,Y_GE16,T,LV,69.9,65.1
PC_POP,NONE,GOOD,Y_GE16,T,MT,59.6,69.1
PC_POP,NONE,GOOD,Y_GE16,T,NL,30.2,29.5
PC_POP,NONE,GOOD,Y_GE16,T,NO,46.3,47.5
PC_POP,NONE,GOOD,Y_GE16,T,PL,64.9,70.5
PC_POP,NONE,GOOD,Y_GE16,T,PT,68.7,62.6
PC_POP,NONE,GOOD,Y_GE16,T,RO,83.7,19.5
PC_POP,NONE,GOOD,Y_GE16,T,SE,33.6,39.8
PC_POP,NONE,GOOD,Y_GE16,T,SI,58.5,58.2
PC_POP,NONE,GOOD,Y_GE16,T,SK,75.5,64.5
PC_POP,NONE,GOOD,Y_GE16,T,TR,:,52.9
PC_POP,NONE,GOOD,Y_GE16,T,UK,39.8,35.5
