unit,lev_limit,age,sex,geo,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
PC,NONE,Y16-29,M,RS,:,46.2,50.5,51.7,58.4,66.6,71.0,70.9,69.3,:,:,:
PC,NONE,Y16-29,M,SE,7.4,8.7,8.9,7.2,7.1,4.6,6.5,6.4,9.8,9.8,11.8,9.2
PC,NONE,Y16-29,M,SI,:,12.8,14.0,18.0,18.5,26.2,25.0,30.3,32.6,30.3,32.0,29.2
PC,NONE,Y16-29,M,SK,:,32.5,37.4,37.1,38.9,44.0,47.5,49.1,50.5,48.1,49.4,55.1
PC,NONE,Y16-29,M,TR,:,60.4,59.8,59.3,61.7,67.5,72.2,67.3,78.2,86.7,86.6,87.5
PC,NONE,Y16-29,M,UK,:,:,:,26.5,27.5 b,37.6,39.1,44.7,46.0,43.5,34.5,32.8
PC,NONE,Y16-29,M,XK,:,:,:,70.5,:,:,:,:,:,:,:,:
PC,NONE,Y16-29,T,AL,:,54.1,63.6,62.6,63.1,:,:,:,:,:,:,:
PC,NONE,Y16-29,T,AT,12.0,10.5,10.9,12.3,12.0,14.8,17.3,19.0,20.7,19.1,19.7,21.9
PC,NONE,Y16-29,T,BE,18.7,22.2,19.7 b,23.0,23.9,26.7,25.0,26.7,27.2,28.0,27.0,28.3
PC,NONE,Y16-29,T,BG,39.4,35.4,27.9,20.3,50.5,53.8,55.5,41.2,61.7,72.1,73.1,57.4
PC,NONE,Y16-29,T,CH,:,5.7,8.5,8.6,8.0,6.9,6.9,9.3,8.9,7.6,9.9,8.5
PC,NONE,Y16-29,T,CY,:,48.8,52.4,59.0,59.8,57.6,61.4,67.6,63.1,59.7,52.4,53.9
PC,NONE,Y16-29,T,CZ,15.8,19.3,21.3,20.1,23.6,29.5,32.4,36.4,38.5,43.9,40.7,40.1
PC,NONE,Y16-29,T,DE,18.2,19.6 b,12.3,13.3,16.1,20.2,21.9,20.8,22.2,21.1,23.2,25.9
PC,NONE,Y16-29,T,DK,10.0,9.1,7.5,13.0,14.5,13.3,19.2,18.8,21.5,14.4,11.0,12.9
PC,NONE,Y16-29,T,EA,:,28.3,25.9,28.3 e,28.8 e,31.8 e,33.2 e,35.4 e,37.5 e,36.6 e,35.3 e,35.3 e
PC,NONE,Y16-29,T,EA18,:,28.3,25.9,28.3,28.8,31.7,33.2,35.4,37.5,36.8,35.5,35.6
PC,NONE,Y16-29,T,EA19,:,28.3,25.9,28.3,28.8,31.8,33.2,35.4,37.6,36.9,35.6,35.9
PC,NONE,Y16-29,T,EE,14.9,15.8,19.0,19.6,20.2,23.8,25.9,28.4,40.7,43.2,46.3,50.5
PC,NONE,Y16-29,T,EL,:,54.9,51.3,53.5,53.7,57.7,58.7,54.7,56.3,57.7,54.4,48.0
PC,NONE,Y16-29,T,ES,36.6,37.5,34.6,38.5,39.2,45.6,46.3,51.2,52.1,51.1,44.7,46.4
PC,NONE,Y16-29,T,EU,:,:,27.1 e,29.1,31.0,34.7,36.5,39.4,42.8,42.4,40.5,40.0
PC,NONE,Y16-29,T,EU27_2007,:,:,26.9 e,28.9,30.7,34.4,36.2,39.1,42.5,42.2,40.4,40.0
PC,NONE,Y16-29,T,EU27_2020,:,29.2,27.2 e,29.5 e,31.4 e,34.4 e,36.2 e,39.0 e,42.5 e,42.3 e,41.1 e,40.7 e
PC,NONE,Y16-29,T,EU28,:,:,27.1 e,29.1,31.0,34.7,36.5,39.4,42.8,42.4,40.5,40.0
PC,NONE,Y16-29,T,FI,10.3,10.8,11.7,12.9,14.0,13.6,11.2,13.9,15.7,14.7,15.0,14.3
PC,NONE,Y16-29,T,FR,:,22.9 b,21.7,24.5,24.4,24.9,25.2,26.8,29.7,29.5,29.2,28.4
PC,NONE,Y16-29,T,HR,38.9,47.7,47.3,50.6,58.1,62.1,65.7,72.4,72.3,72.9,66.9,60.0
PC,NONE,Y16-29,T,HU,:,37.2,41.2,41.9,46.5,51.6,54.4,57.4,68.0,68.3,66.3,66.0
PC,NONE,Y16-29,T,IE,25.8,29.5 b,35.4,31.5,40.0,43.1,47.5,52.3,57.6,56.5,52.8,44.7
PC,NONE,Y16-29,T,IS,:,:,:,4.5,7.8,9.3,1.8,2.3,4.9,4.7,7.4,3.8
PC,NONE,Y16-29,T,IT,39.5 p,37.0,42.5,47.1,45.0,47.9,51.0,53.7,56.0,54.2,49.4,45.4
PC,NONE,Y16-29,T,LT,:,31.4,35.0,36.0,36.8,40.3,39.9,36.4,40.7,46.0,43.7,59.1
PC,NONE,Y16-29,T,LU,:,12.6 b,12.6,12.4,13.6,14.6,15.0,14.7,17.9,17.4,14.8,15.1
PC,NONE,Y16-29,T,LV,26.5,24.6,21.9,26.3,32.4,29.3,35.9,38.4,44.8,57.6,60.5,59.8
PC,NONE,Y16-29,T,ME,:,72.6,71.6,71.9,60.9,64.0,73.5,61.2,73.9,:,:,:
PC,NONE,Y16-29,T,MK,:,53.6,56.2,57.9,61.7,66.0,63.6,67.4,72.5,74.6,71.3,: u
PC,NONE,Y16-29,T,MT,:,32.0,30.5,29.5,33.7,36.4,44.7,54.3,60.0,54.8,55.1,63.7
PC,NONE,Y16-29,T,NL,:,11.2,12.6,13.2,13.5,13.1,13.1,14.1,15.0,15.7,17.2,15.1
PC,NONE,Y16-29,T,NO,:,6.5,7.0,7.4,8.6,6.2,6.3,6.4,8.7,8.3,8.0,7.0
PC,NONE,Y16-29,T,PL,:,26.0,29.7,31.9,37.1,41.5,44.4,54.6,63.5,63.0,62.6,61.0
PC,NONE,Y16-29,T,PT,:,38.7,41.9,42.8,46.7,50.5,53.0,59.1,62.6,58.4,57.5,62.4
PC,NONE,Y16-29,T,RO,58.9,55.7,52.1,58.7,64.9,66.8,69.5,68.6,72.1,75.3,74.1,73.8
PC,NONE,Y16-29,T,RS,:,46.1,49.4,50.0,55.6,64.6,69.5,68.7,66.7,:,:,:
PC,NONE,Y16-29,T,SE,7.6,8.6,7.8,6.5,6.5,4.9,6.7,8.9,10.4,10.4,13.1,10.5
PC,NONE,Y16-29,T,SI,:,13.7,14.5,16.6,17.9,25.5,24.6,30.2,30.5,29.0,30.1,27.9
PC,NONE,Y16-29,T,SK,:,33.0,38.2,39.4,42.2,45.5,47.1,47.6,50.0,48.9,49.6,55.2
PC,NONE,Y16-29,T,TR,:,60.8,60.0,59.3,61.6,67.3,72.3,68.4,78.5,86.7,86.7,87.7
PC,NONE,Y16-29,T,UK,:,:,:,26.5,28.0 b,36.9,38.3,42.5,44.9,43.5,36.2,35.0
PC,NONE,Y16-29,T,XK,:,:,:,71.5,:,:,:,:,:,:,:,:
PC,NONE,Y16-64,F,AL,:,52.0,59.7,56.5,58.3,:,:,:,:,:,:,:
PC,NONE,Y16-64,F,AT,9.4,9.2,8.4,8.5,10.1,11.6,13.1,15.1,17.0,16.5,17.5,19.0
PC,NONE,Y16-64,F,BE,15.9,16.6,17.1 b,18.7,20.5,22.6,22.2,21.5,23.3,23.5,22.7,22.4
PC,NONE,Y16-64,F,BG,35.1,32.0,27.3,21.2,45.9,50.9,53.6,41.8,60.5,70.7,69.5,57.4
PC,NONE,Y16-64,F,CH,:,6.5,6.6,7.0,7.3,7.2,7.1,7.7,7.3,6.7,7.5,7.4
PC,NONE,Y16-64,F,CY,:,42.4,44.6,49.9,50.9,49.8,51.9,57.4,55.4,50.9,45.1,45.8
PC,NONE,Y16-64,F,CZ,14.2,15.4,17.7,17.9,21.4,25.3,27.6,32.5,34.7,39.8,37.0,35.6
PC,NONE,Y16-64,F,DE,15.0,15.6 b,10.9,11.8,13.3,17.1,17.4,16.6,18.7,17.9,19.9,22.1
PC,NONE,Y16-64,F,DK,7.5,8.8,6.8,10.2,11.5,11.5,13.0,14.1,13.6,13.2,8.7,9.4
PC,NONE,Y16-64,F,EA,:,24.6,23.5,24.8 e,25.3 e,28.0 e,28.8 e,30.8 e,33.2 e,32.6 e,30.8 e,30.7 e
PC,NONE,Y16-64,F,EA18,:,24.6,23.5,24.8,25.3,27.9,28.8,30.8,33.3,32.7,31.0,30.9
PC,NONE,Y16-64,F,EA19,:,24.6,23.5,24.8,25.3,28.0,28.8,30.8,33.3,32.8,31.1,31.2
PC,NONE,Y16-64,F,EE,12.2,15.7,16.9,18.6,19.4,22.6,23.1,26.1,39.2,41.0,41.9,46.1
PC,NONE,Y16-64,F,EL,:,51.1,45.7,47.9,47.3,50.5,51.4,48.8,49.8,52.6,47.8,41.8
PC,NONE,Y16-64,F,ES,30.1,32.3,30.6,31.8,31.9,37.8,38.5,44.2,46.0,44.6,38.6,39.9
PC,NONE,Y16-64,F,EU,:,:,24.3 e,25.5,27.1,30.1,31.3,34.1,37.3,37.4,35.4,34.9
PC,NONE,Y16-64,F,EU27_2007,:,:,24.1 e,25.3,26.9,29.8,31.1,33.8,37.0,37.2,35.3,34.7
PC,NONE,Y16-64,F,EU27_2020,:,25.6,24.9 e,26.2 e,27.9 e,30.5 e,31.7 e,34.5 e,38.0 e,38.2 e,36.5 e,36.1 e
PC,NONE,Y16-64,F,EU28,:,:,24.3 e,25.5,27.1,30.1,31.3,34.1,37.3,37.4,35.4,34.9
PC,NONE,Y16-64,F,FI,8.7,9.8,8.8,12.2,13.9,12.0,10.8,11.2,13.8,13.3,12.6,14.2
PC,NONE,Y16-64,F,FR,:,18.3 b,19.7,20.0,20.3,20.6,21.4,21.3,25.0,24.5,25.2,25.2
PC,NONE,Y16-64,F,HR,35.1,43.3,41.7,44.7,52.2,56.6,60.7,66.4,68.3,68.0,65.2,63.5
PC,NONE,Y16-64,F,HU,:,31.4,36.0,36.3,41.7,43.8,47.5,53.5,61.4,62.2,60.6,59.7
PC,NONE,Y16-64,F,IE,22.8,24.7 b,28.0,26.9,32.2,34.6,39.9,46.5,50.2,48.9,46.6,38.4
PC,NONE,Y16-64,F,IS,:,:,:,6.0,8.5,9.1,2.9,3.6,6.1,6.7,8.0,5.4
PC,NONE,Y16-64,F,IT,34.4 p,32.2,38.5,41.2,40.3,42.0,44.1,46.4,48.7,48.3,43.0,38.3
PC,NONE,Y16-64,F,LT,:,26.7,28.2,32.1,31.7,35.3,37.2,36.6,40.0,41.7,41.7,57.3
PC,NONE,Y16-64,F,LU,:,7.6 b,8.2,8.3,9.4,11.7,11.2,11.5,14.2,13.9,12.2,12.3
PC,NONE,Y16-64,F,LV,27.0,21.5,20.6,25.5,30.4,28.5,34.2,36.8,44.8,57.0,57.2,56.4
PC,NONE,Y16-64,F,ME,:,68.5,68.2,70.3,57.5,61.4,72.0,60.7,72.1,:,:,:
PC,NONE,Y16-64,F,MK,:,51.6,52.3,54.2,57.8,62.9,62.0,65.9,67.0,70.7,68.9,67.4 u
PC,NONE,Y16-64,F,MT,:,31.2,28.8,26.2,30.3,32.6,42.1,51.1,55.7,53.3,53.2,59.0
PC,NONE,Y16-64,F,NL,:,9.7,11.2,11.5,11.7,12.4,12.7,13.5,13.9,14.4,12.6,13.1
PC,NONE,Y16-64,F,NO,:,4.9,6.4,5.4,5.6,4.4,4.6,4.6,6.6,5.9,5.7,5.0
PC,NONE,Y16-64,F,PL,:,24.7,28.2,30.0,33.8,36.8,38.9,48.5,57.2,58.1,56.7,55.5
PC,NONE,Y16-64,F,PT,:,31.3,33.9,35.3,38.4,41.8,46.6,50.7,55.3,52.3,51.3,58.7
PC,NONE,Y16-64,F,RO,51.3,49.4,47.9,53.5,59.8,61.4,62.4,63.3,66.9,70.4,70.6,71.9
PC,NONE,Y16-64,F,RS,:,44.9,46.2,47.7,52.6,60.1,65.1,65.1,64.8,:,:,:
PC,NONE,Y16-64,F,SE,6.8,8.5,8.6,7.9,6.7,6.0,6.9,9.6,8.8,10.1,11.2,8.6
PC,NONE,Y16-64,F,SI,:,13.4,13.3,14.7,16.3,21.3,23.1,25.6,24.1,23.0,25.6,24.1
PC,NONE,Y16-64,F,SK,:,28.1,32.9,34.4,37.3,39.3,40.9,42.7,43.9,45.1,44.2,50.6
PC,NONE,Y16-64,F,TR,:,55.1,54.5,53.6,56.4,62.0,67.2,64.4,74.8,83.5,83.7,84.9
PC,NONE,Y16-64,F,UK,:,:,:,20.0,21.4 b,26.2,28.0,31.5,32.3,32.0,27.9,26.0
PC,NONE,Y16-64,F,XK,:,:,:,69.4,:,:,:,:,:,:,:,:
PC,NONE,Y16-64,M,AL,:,52.2,60.1,57.6,59.7,:,:,:,:,:,:,:
PC,NONE,Y16-64,M,AT,9.6,9.1,7.6,9.1,10.0,11.1,13.5,14.2,15.0,15.2,16.2,17.4
PC,NONE,Y16-64,M,BE,14.4,16.4,16.1 b,17.2,19.4,20.7,20.0,20.8,21.6,21.4,21.0,20.5
PC,NONE,Y16-64,M,BG,35.3,32.6,27.5,21.8,46.5,50.9,54.7,42.1,62.0,70.1,69.8,56.7
PC,NONE,Y16-64,M,CH,:,3.6,5.3,6.7,5.7,5.8,5.2,6.8,6.7,5.8,6.8,7.2
PC,NONE,Y16-64,M,CY,:,39.8,42.5,49.2,51.5,50.8,51.9,58.8,55.9,51.6,44.7,45.1
PC,NONE,Y16-64,M,CZ,13.7,12.6,12.9,13.4,17.2,21.5,23.7,28.9,31.9,36.6,34.4,33.1
PC,NONE,Y16-64,M,DE,15.4,16.3 b,10.6,11.7,12.9,15.3,17.2,16.3,17.3,17.0,18.7,20.3
PC,NONE,Y16-64,M,DK,8.1,7.3,6.8,8.1,9.7,8.6,12.5,12.4,14.6,9.0,6.5,7.7
PC,NONE,Y16-64,M,EA,:,23.8,22.2,24.0 e,24.7 e,26.9 e,28.2 e,30.5 e,32.2 e,31.5 e,29.9 e,29.6 e
PC,NONE,Y16-64,M,EA18,:,23.8,22.1,24.0,24.7,26.8,28.2,30.5,32.3,31.7,30.0,29.8
PC,NONE,Y16-64,M,EA19,:,23.8,22.2,24.0,24.7,26.9,28.2,30.5,32.4,31.8,30.2,30.1
PC,NONE,Y16-64,M,EE,12.6,14.8,17.1,17.5,18.7,21.9,24.8,25.8,40.2,40.7,42.0,45.8
PC,NONE,Y16-64,M,EL,:,50.0,47.3,48.9,47.9,50.1,51.4,47.9,48.8,50.4,48.3,43.5
PC,NONE,Y16-64,M,ES,28.8,30.3,29.7,31.3,31.7,37.5,38.4,44.1,46.4,44.3,38.4,39.7
PC,NONE,Y16-64,M,EU,:,:,23.1 e,24.7,26.4,29.2,30.8,33.7,36.4,36.2,34.2,33.5
PC,NONE,Y16-64,M,EU27_2007,:,:,23.0 e,24.6,26.2,29.0,30.6,33.4,36.1,36.0,34.1,33.4
PC,NONE,Y16-64,M,EU27_2020,:,25.1,23.8 e,25.6 e,27.5 e,29.8 e,31.5 e,34.3 e,37.1 e,37.1 e,35.4 e,35.0 e
PC,NONE,Y16-64,M,EU28,:,:,23.1 e,24.7,26.4,29.2,30.8,33.7,36.4,36.2,34.2,33.5
PC,NONE,Y16-64,M,FI,8.1,9.5,8.1,9.8,10.3,9.6,8.5,10.9,10.1,10.4,11.2,10.1
PC,NONE,Y16-64,M,FR,:,17.3 b,16.1,18.2,19.5,19.2,19.3,21.3,23.4,23.6,22.8,23.8
PC,NONE,Y16-64,M,HR,35.7,43.4,43.5,46.1,53.7,57.6,61.5,67.5,68.4,68.3,62.0,62.8
PC,NONE,Y16-64,M,HU,:,31.8,34.0,37.0,41.6,44.4,49.5,54.2,63.0,63.0,61.6,60.5
PC,NONE,Y16-64,M,IE,19.1,22.9 b,25.6,24.9,31.9,33.4,38.1,44.0,47.5,47.3,43.9,37.3
PC,NONE,Y16-64,M,IS,:,:,:,4.2,4.8,5.9,2.1,3.4,5.5,5.9,5.7,4.8
PC,NONE,Y16-64,M,IT,33.7 p,32.4,37.0,40.5,39.7,41.5,44.3,46.5,47.8,47.4,42.4,37.1
PC,NONE,Y16-64,M,LT,:,28.4,33.4,34.6,34.3,37.1,35.0,36.5,40.2,44.7,44.3,58.3
PC,NONE,Y16-64,M,LU,:,9.9 b,8.8,9.3,9.0,10.3,10.7,11.2,13.4,13.2,12.5,11.1
PC,NONE,Y16-64,M,LV,26.5,22.7,20.5,25.3,31.6,28.8,34.8,37.3,45.2,58.5,59.7,58.5
PC,NONE,Y16-64,M,ME,:,69.3,68.3,69.7,59.1,60.7,71.3,61.5,73.3,:,:,:
PC,NONE,Y16-64,M,MK,:,53.3,53.4,55.5,59.6,64.2,62.8,66.3,69.9,72.8,70.3,51.5 u
PC,NONE,Y16-64,M,MT,:,29.2,26.7,27.3,31.0,33.2,41.8,48.5,52.7,50.7,51.7,57.7
PC,NONE,Y16-64,M,NL,:,7.5,7.9,8.8,9.0,9.5,11.8,11.5,12.6,12.0,12.7,9.7
PC,NONE,Y16-64,M,NO,:,5.0,5.6,4.9,5.0,4.1,3.6,3.4,4.1,3.7,4.3,3.9
PC,NONE,Y16-64,M,PL,:,24.4,27.7,29.3,33.6,37.0,40.7,49.8,57.0,57.5,56.7,55.6
PC,NONE,Y16-64,M,PT,:,33.0,34.9,36.3,39.6,42.5,46.2,51.3,57.5,51.9,52.4,59.6
PC,NONE,Y16-64,M,RO,53.5,51.3,49.5,55.1,60.8,63.0,63.7,65.0,67.9,70.7,72.5,73.1
PC,NONE,Y16-64,M,RS,:,45.6,47.6,49.7,54.6,62.0,67.7,68.1,65.7,:,:,:
PC,NONE,Y16-64,M,SE,6.3,7.4,7.4,5.9,6.7,5.9,6.3,6.1,7.4,7.8,8.2,7.4
PC,NONE,Y16-64,M,SI,:,12.6,15.3,16.6,19.1,22.9,24.1,27.3,27.2,24.6,26.5,25.5
PC,NONE,Y16-64,M,SK,:,26.9,30.7,32.9,36.4,39.7,40.3,44.5,44.7,44.6,45.1,49.7
PC,NONE,Y16-64,M,TR,:,55.4,54.3,53.7,56.3,62.1,67.4,63.5,74.7,83.2,83.8,84.9
PC,NONE,Y16-64,M,UK,:,:,:,18.7,18.9 b,24.8,26.1,29.8,30.8,29.9,25.6,23.1
PC,NONE,Y16-64,M,XK,:,:,:,68.4,:,:,:,:,:,:,:,:
PC,NONE,Y16-64,T,AL,:,52.1,59.9,57.1,59.1,:,:,:,:,:,:,:
PC,NONE,Y16-64,T,AT,9.5,9.2,8.0,8.8,10.0,11.3,13.3,14.6,16.0,15.9,16.8,18.2
PC,NONE,Y16-64,T,BE,15.2,16.5,16.6 b,17.9,19.9,21.7,21.1,21.2,22.4,22.4,21.8,21.4
PC,NONE,Y16-64,T,BG,35.2,32.3,27.4,21.5,46.2,50.9,54.1,41.9,61.3,70.4,69.7,57.1
PC,NONE,Y16-64,T,CH,:,5.0,5.9,6.9,6.4,6.5,6.1,7.3,7.0,6.2,7.1,7.3
PC,NONE,Y16-64,T,CY,:,41.2,43.6,49.6,51.2,50.2,51.9,58.1,55.7,51.2,44.9,45.5
PC,NONE,Y16-64,T,CZ,14.0,14.2,15.7,16.0,19.6,23.7,25.9,31.0,33.5,38.4,35.8,34.5
PC,NONE,Y16-64,T,DE,15.2,15.9 b,10.7,11.7,13.1,16.2,17.3,16.5,18.0,17.4,19.3,21.2
PC,NONE,Y16-64,T,DK,7.8,8.0,6.8,9.1,10.6,10.0,12.8,13.2,14.1,11.0,7.5,8.5
PC,NONE,Y16-64,T,EA,:,24.2,22.9,24.4 e,25.0 e,27.4 e,28.5 e,30.6 e,32.7 e,32.0 e,30.3 e,30.1 e
PC,NONE,Y16-64,T,EA18,:,24.2,22.8,24.4,25.0,27.3,28.5,30.6,32.8,32.2,30.5,30.4
PC,NONE,Y16-64,T,EA19,:,24.2,22.9,24.4,25.0,27.4,28.5,30.7,32.8,32.3,30.6,30.7
PC,NONE,Y16-64,T,EE,12.4,15.3,17.0,18.1,19.0,22.2,23.9,26.0,39.7,40.8,41.9,45.9
PC,NONE,Y16-64,T,EL,:,50.6,46.5,48.4,47.6,50.3,51.4,48.4,49.3,51.5,48.1,42.6
PC,NONE,Y16-64,T,ES,29.5,31.3,30.1,31.5,31.8,37.6,38.4,44.2,46.2,44.5,38.5,39.8
PC,NONE,Y16-64,T,EU,:,:,23.7 e,25.1,26.8,29.6,31.1,33.9,36.8,36.8,34.8,34.2
PC,NONE,Y16-64,T,EU27_2007,:,:,23.6 e,24.9,26.5,29.4,30.8,33.6,36.6,36.6,34.7,34.1
PC,NONE,Y16-64,T,EU27_2020,:,25.4,24.3 e,25.9 e,27.7 e,30.1 e,31.6 e,34.4 e,37.6 e,37.6 e,35.9 e,35.5 e
PC,NONE,Y16-64,T,EU28,:,:,23.7 e,25.1,26.8,29.6,31.1,33.9,36.8,36.8,34.8,34.2
PC,NONE,Y16-64,T,FI,8.4,9.6,8.4,10.9,12.0,10.7,9.5,11.0,11.9,11.8,11.9,12.1
PC,NONE,Y16-64,T,FR,:,17.8 b,17.9,19.1,19.9,19.9,20.3,21.3,24.2,24.0,24.0,24.5
PC,NONE,Y16-64,T,HR,35.4,43.3,42.6,45.4,53.0,57.1,61.1,66.9,68.4,68.1,63.9,63.2
PC,NONE,Y16-64,T,HU,:,31.6,35.0,36.7,41.7,44.1,48.5,53.9,62.2,62.6,61.1,60.1
PC,NONE,Y16-64,T,IE,21.0,23.8 b,26.8,25.9,32.0,34.0,39.0,45.2,48.8,48.1,45.3,37.9
PC,NONE,Y16-64,T,IS,:,:,:,5.0,6.5,7.4,2.5,3.5,5.8,6.3,6.8,5.1
PC,NONE,Y16-64,T,IT,34.0 p,32.3,37.8,40.8,40.0,41.7,44.2,46.4,48.2,47.8,42.7,37.7
PC,NONE,Y16-64,T,LT,:,27.5,30.7,33.3,33.0,36.2,36.1,36.5,40.1,43.1,42.9,57.7
PC,NONE,Y16-64,T,LU,:,8.8 b,8.5,8.8,9.2,10.9,10.9,11.3,13.8,13.5,12.4,11.7
PC,NONE,Y16-64,T,LV,26.7,22.1,20.6,25.4,31.0,28.6,34.5,37.0,45.0,57.7,58.4,57.4
PC,NONE,Y16-64,T,ME,:,68.9,68.3,70.0,58.3,61.0,71.7,61.1,72.7,:,:,:
PC,NONE,Y16-64,T,MK,:,52.5,52.9,54.9,58.7,63.6,62.4,66.1,68.4,71.7,69.6,61.0
PC,NONE,Y16-64,T,MT,:,30.1,27.7,26.8,30.6,32.9,42.0,49.8,54.2,52.0,52.5,58.3
PC,NONE,Y16-64,T,NL,:,8.5,9.5,10.1,10.2,10.9,12.2,12.5,13.2,13.1,12.7,11.4
PC,NONE,Y16-64,T,NO,:,5.0,6.0,5.1,5.3,4.2,4.1,4.0,5.2,4.7,5.0,4.4
PC,NONE,Y16-64,T,PL,:,24.6,28.0,29.6,33.7,36.9,39.8,49.1,57.1,57.8,56.7,55.5
PC,NONE,Y16-64,T,PT,:,32.1,34.4,35.8,39.0,42.1,46.4,51.0,56.4,52.1,51.9,59.2
PC,NONE,Y16-64,T,RO,52.4,50.4,48.7,54.4,60.4,62.2,63.1,64.2,67.4,70.5,71.6,72.5
PC,NONE,Y16-64,T,RS,:,45.2,46.9,48.7,53.6,61.1,66.4,66.6,65.2,:,:,:
PC,NONE,Y16-64,T,SE,6.5,7.9,7.9,6.8,6.7,6.0,6.6,7.8,8.1,8.9,9.6,8.0
PC,NONE,Y16-64,T,SI,:,13.0,14.3,15.7,17.8,22.1,23.6,26.5,25.7,23.8,26.1,24.8
PC,NONE,Y16-64,T,SK,:,27.5,31.8,33.6,36.8,39.5,40.6,43.6,44.3,44.8,44.7,50.2
PC,NONE,Y16-64,T,TR,:,55.3,54.4,53.7,56.3,62.1,67.3,63.9,74.8,83.3,83.7,84.9
PC,NONE,Y16-64,T,UK,:,:,:,19.3,20.1 b,25.5,27.0,30.6,31.5,30.9,26.8,24.5
PC,NONE,Y16-64,T,XK,:,:,:,68.9,:,:,:,:,:,:,:,:
PC,NONE,Y25-34,F,AL,:,51.1,63.1,59.3,61.0,:,:,:,:,:,:,:
PC,NONE,Y25-34,F,AT,8.2,11.7,9.9,9.0,10.0,11.4,14.3,14.3,19.0,19.5,19.6,21.9
PC,NONE,Y25-34,F,BE,14.9,17.3,17.8 b,21.5,19.0,20.7,21.2,23.8,29.0,25.2,25.9,23.9
PC,NONE,Y25-34,F,BG,34.0,31.8,26.0,19.7,44.5,45.9,48.7,40.0,58.7,67.8,65.7,50.7
PC,NONE,Y25-34,F,CH,:,6.7,7.6,8.0,7.7,5.8,5.7,7.6,7.4,6.3,7.2,7.3
PC,NONE,Y25-34,F,CY,:,40.0,39.4,48.1,50.9,45.9,52.7,51.4,50.9,45.6,37.8,42.2
PC,NONE,Y25-34,F,CZ,14.7,16.4,19.8,17.8,21.0,24.2,28.4,30.8,33.2,34.8,35.6,35.0
PC,NONE,Y25-34,F,DE,17.9,19.7 b,12.6,12.1,13.4,18.5,21.3,20.1,21.6,19.7,20.4,23.1
PC,NONE,Y25-34,F,DK,8.6,8.0,6.5,13.0,13.0,11.8,14.4,13.9,16.6,12.6,8.5,14.7
PC,NONE,Y25-34,F,EA,:,25.6,23.6,24.6 e,24.5 e,28.0 e,29.6 e,32.1 e,34.3 e,34.3 e,32.1 e,31.3 e
PC,NONE,Y25-34,F,EA18,:,25.6,23.6,24.6,24.5,28.0,29.7,32.1,34.4,34.4,32.2,31.5
PC,NONE,Y25-34,F,EA19,:,25.6,23.6,24.6,24.5,28.0,29.6,32.1,34.3,34.4,32.2,31.7
PC,NONE,Y25-34,F,EE,8.3,12.5,12.9,14.3,15.8,17.6,18.0,23.0,31.9,37.4,33.7,38.9
PC,NONE,Y25-34,F,EL,:,51.3,45.0,47.4,48.6,49.9,51.7,48.2,51.3,55.7,45.0,37.3
PC,NONE,Y25-34,F,ES,30.8,33.3,31.3,32.2,30.1,36.6,37.0,46.2,46.4,46.8,40.7,38.2
PC,NONE,Y25-34,F,EU,:,:,23.8 e,24.7,26.2,29.8,31.4,34.4,37.6,38.2,36.5,35.3
PC,NONE,Y25-34,F,EU27_2007,:,:,23.6 e,24.6,26.0,29.6,31.1,34.1,37.4,37.9,36.4,35.2
PC,NONE,Y25-34,F,EU27_2020,:,25.8,24.4 e,25.5 e,26.7 e,29.8 e,31.8 e,34.8 e,38.4 e,39.1 e,37.1 e,36.0 e
PC,NONE,Y25-34,F,EU28,:,:,23.8 e,24.7,26.2,29.8,31.4,34.4,37.6,38.2,36.5,35.3
PC,NONE,Y25-34,F,FI,6.4,9.1,9.7,13.7,15.7,11.6,9.7,9.3,11.0,13.3,12.8,10.0
PC,NONE,Y25-34,F,FR,:,18.8 b,19.4,20.2,19.6,21.8,21.7,22.6,25.8,26.7,25.6,26.4
PC,NONE,Y25-34,F,HR,33.1,42.4,39.8,42.4,53.8,54.0,57.6,62.3,61.9,66.2,61.4,58.4
PC,NONE,Y25-34,F,HU,:,33.4,35.3,35.6,43.1,44.9,46.3,52.6,61.8,62.0,59.1,57.1
PC,NONE,Y25-34,F,IE,23.4,24.5 b,29.8,26.7,30.9,31.6,41.2,45.8,49.3,49.4,52.0,41.3
PC,NONE,Y25-34,F,IS,:,:,:,6.3,9.9,10.8,3.8,3.9,7.9,7.7,8.5,7.8
PC,NONE,Y25-34,F,IT,39.0 p,36.8,43.2,46.6,43.9,45.2,48.2,48.9,50.6,50.7,45.4,38.9
PC,NONE,Y25-34,F,LT,:,25.3,26.8,25.6,23.7,27.2,28.2,33.1,32.1,34.5,30.9,49.7
PC,NONE,Y25-34,F,LU,:,7.1 b,6.3,6.1,7.5,11.3,10.4,14.9,15.4,15.1,12.3,11.7
PC,NONE,Y25-34,F,LV,22.3,14.6,15.2,17.4,22.3,24.3,26.5,32.0,36.5,49.9,48.5,52.7
PC,NONE,Y25-34,F,ME,:,68.6,65.9,68.4,55.1,58.5,71.9,62.6,75.0,:,:,:
PC,NONE,Y25-34,F,MK,:,48.9,51.6,50.5,54.4,62.0,60.9,65.1,65.4,68.0,68.6,: u
