unit,incgrp,lev_limit,tenure,geo\time,i,v,flag
PC,TOTAL,SM_SEV,OWN,MT,2014,68.8,
PC,TOTAL,SM_SEV,OWN,MT,2013,67.6,
PC,TOTAL,SM_SEV,OWN,MT,2012,68.2,
PC,TOTAL,SM_SEV,OWN,MT,2011,66.8,
PC,TOTAL,SM_SEV,OWN,MT,2010,65.0,
PC,TOTAL,SM_SEV,OWN,MT,2009,67.3,
PC,TOTAL,SM_SEV,OWN,MT,2008,64.5,
PC,TOTAL,SM_SEV,OWN,MT,2007,68.3,
PC,TOTAL,SM_SEV,OWN,MT,2006,68.9,
PC,TOTAL,SM_SEV,OWN,MT,2005,66.2,
PC,TOTAL,SM_SEV,OWN,NL,2020,54.3,
PC,TOTAL,SM_SEV,OWN,NL,2019,54.0,
PC,TOTAL,SM_SEV,OWN,NL,2018,57.0,
PC,TOTAL,SM_SEV,OWN,NL,2017,55.4,
PC,TOTAL,SM_SEV,OWN,NL,2016,55.0,
PC,TOTAL,SM_SEV,OWN,NL,2015,53.8,
PC,TOTAL,SM_SEV,OWN,NL,2014,51.1,
PC,TOTAL,SM_SEV,OWN,NL,2013,54.2,
PC,TOTAL,SM_SEV,OWN,NL,2012,53.4,
PC,TOTAL,SM_SEV,OWN,NL,2011,53.2,
PC,TOTAL,SM_SEV,OWN,NL,2010,51.9,
PC,TOTAL,SM_SEV,OWN,NL,2009,52.3,
PC,TOTAL,SM_SEV,OWN,NL,2008,49.4,
PC,TOTAL,SM_SEV,OWN,NL,2007,47.9,
PC,TOTAL,SM_SEV,OWN,NL,2006,47.4,
PC,TOTAL,SM_SEV,OWN,NL,2005,44.7,
PC,TOTAL,SM_SEV,OWN,NO,2020,74.0,
PC,TOTAL,SM_SEV,OWN,NO,2019,69.3,
PC,TOTAL,SM_SEV,OWN,NO,2018,75.7,
PC,TOTAL,SM_SEV,OWN,NO,2017,78.1,
PC,TOTAL,SM_SEV,OWN,NO,2016,76.7,
PC,TOTAL,SM_SEV,OWN,NO,2015,75.9,
PC,TOTAL,SM_SEV,OWN,NO,2014,80.6,
PC,TOTAL,SM_SEV,OWN,NO,2013,78.7,
PC,TOTAL,SM_SEV,OWN,NO,2012,76.5,
PC,TOTAL,SM_SEV,OWN,NO,2011,79.9,
PC,TOTAL,SM_SEV,OWN,NO,2010,76.3,
PC,TOTAL,SM_SEV,OWN,NO,2009,80.2,
PC,TOTAL,SM_SEV,OWN,NO,2008,83.1,
PC,TOTAL,SM_SEV,OWN,NO,2007,78.9,
PC,TOTAL,SM_SEV,OWN,NO,2006,78.0,
PC,TOTAL,SM_SEV,OWN,NO,2005,80.5,
PC,TOTAL,SM_SEV,OWN,PL,2020,83.6,
PC,TOTAL,SM_SEV,OWN,PL,2019,83.6,
PC,TOTAL,SM_SEV,OWN,PL,2018,83.2,
PC,TOTAL,SM_SEV,OWN,PL,2017,83.3,
PC,TOTAL,SM_SEV,OWN,PL,2016,83.3,
PC,TOTAL,SM_SEV,OWN,PL,2015,82.5,
PC,TOTAL,SM_SEV,OWN,PL,2014,82.3,
PC,TOTAL,SM_SEV,OWN,PL,2013,83.5,
PC,TOTAL,SM_SEV,OWN,PL,2012,81.6,
PC,TOTAL,SM_SEV,OWN,PL,2011,82.3,
PC,TOTAL,SM_SEV,OWN,PL,2010,81.8,
PC,TOTAL,SM_SEV,OWN,PL,2009,69.0,
PC,TOTAL,SM_SEV,OWN,PL,2008,66.7,
PC,TOTAL,SM_SEV,OWN,PL,2007,63.2,
PC,TOTAL,SM_SEV,OWN,PT,2020,76.0,
PC,TOTAL,SM_SEV,OWN,PT,2019,74.6,
PC,TOTAL,SM_SEV,OWN,PT,2018,73.8,
PC,TOTAL,SM_SEV,OWN,PT,2017,73.7,
PC,TOTAL,SM_SEV,OWN,PT,2016,74.9,
PC,TOTAL,SM_SEV,OWN,PT,2015,74.3,
PC,TOTAL,SM_SEV,OWN,PT,2014,76.2,
PC,TOTAL,SM_SEV,OWN,PT,2013,76.2,
PC,TOTAL,SM_SEV,OWN,PT,2012,75.4,
PC,TOTAL,SM_SEV,OWN,PT,2011,75.3,
PC,TOTAL,SM_SEV,OWN,PT,2010,74.4,
PC,TOTAL,SM_SEV,OWN,PT,2009,74.0,
PC,TOTAL,SM_SEV,OWN,PT,2008,73.1,
PC,TOTAL,SM_SEV,OWN,PT,2007,71.6,
PC,TOTAL,SM_SEV,OWN,PT,2006,72.8,
PC,TOTAL,SM_SEV,OWN,PT,2005,72.6,
PC,TOTAL,SM_SEV,OWN,RO,2021,97.3,
PC,TOTAL,SM_SEV,OWN,RO,2020,98.1,
PC,TOTAL,SM_SEV,OWN,RO,2019,98.2,
PC,TOTAL,SM_SEV,OWN,RO,2018,98.3,
PC,TOTAL,SM_SEV,OWN,RO,2017,98.4,
PC,TOTAL,SM_SEV,OWN,RO,2016,97.6,
PC,TOTAL,SM_SEV,OWN,RO,2015,97.7,
PC,TOTAL,SM_SEV,OWN,RO,2014,98.0,
PC,TOTAL,SM_SEV,OWN,RO,2013,97.6,
PC,TOTAL,SM_SEV,OWN,RO,2012,98.4,
PC,TOTAL,SM_SEV,OWN,RO,2011,98.2,
PC,TOTAL,SM_SEV,OWN,RO,2010,98.5,
PC,TOTAL,SM_SEV,OWN,RO,2009,97.9,
PC,TOTAL,SM_SEV,OWN,RO,2008,97.8,
PC,TOTAL,SM_SEV,OWN,RO,2007,96.9,
PC,TOTAL,SM_SEV,OWN,RS,2020,88.4,
PC,TOTAL,SM_SEV,OWN,RS,2019,87.1,
PC,TOTAL,SM_SEV,OWN,RS,2018,87.7,
PC,TOTAL,SM_SEV,OWN,RS,2017,84.4,
PC,TOTAL,SM_SEV,OWN,RS,2016,87.4,
PC,TOTAL,SM_SEV,OWN,RS,2015,86.3,
PC,TOTAL,SM_SEV,OWN,RS,2014,86.4,
PC,TOTAL,SM_SEV,OWN,RS,2013,84.9,
PC,TOTAL,SM_SEV,OWN,SE,2021,56.2,
PC,TOTAL,SM_SEV,OWN,SE,2020,54.4,
PC,TOTAL,SM_SEV,OWN,SE,2019,55.7,
PC,TOTAL,SM_SEV,OWN,SE,2018,54.6,
PC,TOTAL,SM_SEV,OWN,SE,2017,53.7,
PC,TOTAL,SM_SEV,OWN,SE,2016,57.5,
PC,TOTAL,SM_SEV,OWN,SE,2015,56.5,
PC,TOTAL,SM_SEV,OWN,SE,2014,57.3,
PC,TOTAL,SM_SEV,OWN,SE,2013,58.7,
PC,TOTAL,SM_SEV,OWN,SE,2012,58.6,
PC,TOTAL,SM_SEV,OWN,SE,2011,59.5,
PC,TOTAL,SM_SEV,OWN,SE,2010,60.6,
PC,TOTAL,SM_SEV,OWN,SE,2009,60.2,
PC,TOTAL,SM_SEV,OWN,SE,2008,60.9,
PC,TOTAL,SM_SEV,OWN,SE,2007,63.8,
PC,TOTAL,SM_SEV,OWN,SE,2006,62.9,
PC,TOTAL,SM_SEV,OWN,SE,2005,62.2,
PC,TOTAL,SM_SEV,OWN,SI,2020,80.4,
PC,TOTAL,SM_SEV,OWN,SI,2019,80.2,
PC,TOTAL,SM_SEV,OWN,SI,2018,78.9,
PC,TOTAL,SM_SEV,OWN,SI,2017,81.3,
PC,TOTAL,SM_SEV,OWN,SI,2016,80.6,
PC,TOTAL,SM_SEV,OWN,SI,2015,81.8,
PC,TOTAL,SM_SEV,OWN,SI,2014,81.5,
PC,TOTAL,SM_SEV,OWN,SI,2013,81.9,
PC,TOTAL,SM_SEV,OWN,SI,2012,82.1,
PC,TOTAL,SM_SEV,OWN,SI,2011,82.0,
PC,TOTAL,SM_SEV,OWN,SI,2010,82.8,
PC,TOTAL,SM_SEV,OWN,SI,2009,85.1,
PC,TOTAL,SM_SEV,OWN,SI,2008,84.7,
PC,TOTAL,SM_SEV,OWN,SI,2007,85.3,
PC,TOTAL,SM_SEV,OWN,SI,2006,87.6,
PC,TOTAL,SM_SEV,OWN,SI,2005,85.0,
PC,TOTAL,SM_SEV,OWN,SK,2020,93.1,
PC,TOTAL,SM_SEV,OWN,SK,2019,92.4,
PC,TOTAL,SM_SEV,OWN,SK,2018,93.1,
PC,TOTAL,SM_SEV,OWN,SK,2017,92.3,
PC,TOTAL,SM_SEV,OWN,SK,2016,92.6,
PC,TOTAL,SM_SEV,OWN,SK,2015,92.6,
PC,TOTAL,SM_SEV,OWN,SK,2014,93.9,
PC,TOTAL,SM_SEV,OWN,SK,2013,93.8,
PC,TOTAL,SM_SEV,OWN,SK,2012,92.9,
PC,TOTAL,SM_SEV,OWN,SK,2011,92.2,
PC,TOTAL,SM_SEV,OWN,SK,2010,92.8,
PC,TOTAL,SM_SEV,OWN,SK,2009,92.2,
PC,TOTAL,SM_SEV,OWN,SK,2008,92.2,
PC,TOTAL,SM_SEV,OWN,SK,2007,92.3,
PC,TOTAL,SM_SEV,OWN,SK,2006,92.9,
PC,TOTAL,SM_SEV,OWN,SK,2005,82.3,
PC,TOTAL,SM_SEV,OWN,TR,2020,65.4,
PC,TOTAL,SM_SEV,OWN,TR,2019,65.9,
PC,TOTAL,SM_SEV,OWN,TR,2018,66.2,
PC,TOTAL,SM_SEV,OWN,TR,2017,67.6,
PC,TOTAL,SM_SEV,OWN,TR,2016,69.2,
PC,TOTAL,SM_SEV,OWN,TR,2015,68.9,
PC,TOTAL,SM_SEV,OWN,TR,2014,70.0,
PC,TOTAL,SM_SEV,OWN,TR,2013,70.6,
PC,TOTAL,SM_SEV,OWN,TR,2012,69.6,
PC,TOTAL,SM_SEV,OWN,TR,2011,69.8,
PC,TOTAL,SM_SEV,OWN,TR,2010,70.3,
PC,TOTAL,SM_SEV,OWN,TR,2009,70.2,
PC,TOTAL,SM_SEV,OWN,TR,2008,71.0,
PC,TOTAL,SM_SEV,OWN,TR,2007,69.4,
PC,TOTAL,SM_SEV,OWN,TR,2006,68.8,
PC,TOTAL,SM_SEV,OWN,UK,2018,60.3,
PC,TOTAL,SM_SEV,OWN,UK,2017,59.3,b
PC,TOTAL,SM_SEV,OWN,UK,2016,59.2,
PC,TOTAL,SM_SEV,OWN,UK,2015,59.5,
PC,TOTAL,SM_SEV,OWN,UK,2014,61.6,
PC,TOTAL,SM_SEV,OWN,UK,2013,59.1,
PC,TOTAL,SM_SEV,OWN,UK,2012,60.4,
PC,TOTAL,SM_SEV,OWN,UK,2011,61.3,
PC,TOTAL,SM_SEV,OWN,UK,2010,60.7,
PC,TOTAL,SM_SEV,OWN,UK,2009,61.8,
PC,TOTAL,SM_SEV,OWN,UK,2008,64.6,
PC,TOTAL,SM_SEV,OWN,UK,2007,65.4,
PC,TOTAL,SM_SEV,OWN,UK,2006,64.8,
PC,TOTAL,SM_SEV,OWN,UK,2005,64.4,
PC,TOTAL,SM_SEV,OWN,XK,2018,96.7,
PC,TOTAL,SM_SEV,OWN_L,AL,2020,0.6,
PC,TOTAL,SM_SEV,OWN_L,AL,2019,0.4,
PC,TOTAL,SM_SEV,OWN_L,AL,2018,0.4,
PC,TOTAL,SM_SEV,OWN_L,AL,2017,0.5,
PC,TOTAL,SM_SEV,OWN_L,AT,2021,15.1,
PC,TOTAL,SM_SEV,OWN_L,AT,2020,17.7,
PC,TOTAL,SM_SEV,OWN_L,AT,2019,17.8,
PC,TOTAL,SM_SEV,OWN_L,AT,2018,16.7,
PC,TOTAL,SM_SEV,OWN_L,AT,2017,17.2,
PC,TOTAL,SM_SEV,OWN_L,AT,2016,17.7,
PC,TOTAL,SM_SEV,OWN_L,AT,2015,18.7,
PC,TOTAL,SM_SEV,OWN_L,AT,2014,18.8,
PC,TOTAL,SM_SEV,OWN_L,AT,2013,19.1,
PC,TOTAL,SM_SEV,OWN_L,AT,2012,17.2,
PC,TOTAL,SM_SEV,OWN_L,AT,2011,15.1,
PC,TOTAL,SM_SEV,OWN_L,AT,2010,15.4,
PC,TOTAL,SM_SEV,OWN_L,AT,2009,18.1,
PC,TOTAL,SM_SEV,OWN_L,AT,2008,19.0,
PC,TOTAL,SM_SEV,OWN_L,AT,2007,16.6,
PC,TOTAL,SM_SEV,OWN_L,BE,2021,22.3,
PC,TOTAL,SM_SEV,OWN_L,BE,2020,23.0,
PC,TOTAL,SM_SEV,OWN_L,BE,2019,22.9,b
PC,TOTAL,SM_SEV,OWN_L,BE,2018,23.6,
PC,TOTAL,SM_SEV,OWN_L,BE,2017,23.5,
PC,TOTAL,SM_SEV,OWN_L,BE,2016,21.6,
PC,TOTAL,SM_SEV,OWN_L,BE,2015,21.4,
PC,TOTAL,SM_SEV,OWN_L,BE,2014,21.9,
PC,TOTAL,SM_SEV,OWN_L,BE,2013,22.5,
PC,TOTAL,SM_SEV,OWN_L,BE,2012,20.3,
PC,TOTAL,SM_SEV,OWN_L,BE,2011,19.8,
PC,TOTAL,SM_SEV,OWN_L,BE,2010,21.0,
PC,TOTAL,SM_SEV,OWN_L,BE,2009,19.4,
PC,TOTAL,SM_SEV,OWN_L,BE,2008,19.7,
PC,TOTAL,SM_SEV,OWN_L,BE,2007,19.7,
PC,TOTAL,SM_SEV,OWN_L,BE,2006,18.7,
PC,TOTAL,SM_SEV,OWN_L,BE,2005,19.7,
PC,TOTAL,SM_SEV,OWN_L,BG,2021,1.0,
PC,TOTAL,SM_SEV,OWN_L,BG,2020,0.7,
PC,TOTAL,SM_SEV,OWN_L,BG,2019,0.7,
PC,TOTAL,SM_SEV,OWN_L,BG,2018,0.5,
PC,TOTAL,SM_SEV,OWN_L,BG,2017,0.7,
PC,TOTAL,SM_SEV,OWN_L,BG,2016,0.9,
PC,TOTAL,SM_SEV,OWN_L,BG,2015,1.3,
PC,TOTAL,SM_SEV,OWN_L,BG,2014,1.0,
PC,TOTAL,SM_SEV,OWN_L,BG,2013,0.8,
PC,TOTAL,SM_SEV,OWN_L,BG,2012,0.7,
PC,TOTAL,SM_SEV,OWN_L,BG,2011,1.0,
PC,TOTAL,SM_SEV,OWN_L,BG,2010,1.2,
PC,TOTAL,SM_SEV,OWN_L,BG,2009,6.7,
PC,TOTAL,SM_SEV,OWN_L,BG,2008,8.6,
PC,TOTAL,SM_SEV,OWN_L,BG,2007,0.2,
PC,TOTAL,SM_SEV,OWN_L,BG,2006,1.1,
PC,TOTAL,SM_SEV,OWN_L,BG,2005,1.1,
PC,TOTAL,SM_SEV,OWN_L,CH,2020,35.4,
PC,TOTAL,SM_SEV,OWN_L,CH,2019,34.7,
PC,TOTAL,SM_SEV,OWN_L,CH,2018,37.9,
PC,TOTAL,SM_SEV,OWN_L,CH,2017,36.0,
PC,TOTAL,SM_SEV,OWN_L,CH,2016,36.5,
PC,TOTAL,SM_SEV,OWN_L,CH,2015,37.5,
PC,TOTAL,SM_SEV,OWN_L,CH,2014,36.3,
PC,TOTAL,SM_SEV,OWN_L,CH,2013,34.8,
PC,TOTAL,SM_SEV,OWN_L,CH,2012,35.9,
PC,TOTAL,SM_SEV,OWN_L,CH,2011,36.8,
PC,TOTAL,SM_SEV,OWN_L,CH,2010,37.8,
PC,TOTAL,SM_SEV,OWN_L,CY,2020,8.9,
PC,TOTAL,SM_SEV,OWN_L,CY,2019,8.6,
PC,TOTAL,SM_SEV,OWN_L,CY,2018,8.2,
PC,TOTAL,SM_SEV,OWN_L,CY,2017,8.7,
PC,TOTAL,SM_SEV,OWN_L,CY,2016,8.5,
PC,TOTAL,SM_SEV,OWN_L,CY,2015,8.4,
PC,TOTAL,SM_SEV,OWN_L,CY,2014,7.7,
PC,TOTAL,SM_SEV,OWN_L,CY,2013,6.8,
PC,TOTAL,SM_SEV,OWN_L,CY,2012,6.0,
PC,TOTAL,SM_SEV,OWN_L,CY,2011,6.3,
PC,TOTAL,SM_SEV,OWN_L,CY,2010,4.5,
PC,TOTAL,SM_SEV,OWN_L,CY,2009,7.3,
PC,TOTAL,SM_SEV,OWN_L,CY,2008,6.8,
PC,TOTAL,SM_SEV,OWN_L,CY,2007,8.2,
PC,TOTAL,SM_SEV,OWN_L,CZ,2021,7.3,
PC,TOTAL,SM_SEV,OWN_L,CZ,2020,7.0,
PC,TOTAL,SM_SEV,OWN_L,CZ,2019,7.2,
PC,TOTAL,SM_SEV,OWN_L,CZ,2018,9.1,
PC,TOTAL,SM_SEV,OWN_L,CZ,2017,8.9,
PC,TOTAL,SM_SEV,OWN_L,CZ,2016,8.0,
PC,TOTAL,SM_SEV,OWN_L,CZ,2015,7.4,
PC,TOTAL,SM_SEV,OWN_L,CZ,2014,7.2,
PC,TOTAL,SM_SEV,OWN_L,CZ,2013,6.0,
PC,TOTAL,SM_SEV,OWN_L,CZ,2012,7.0,
PC,TOTAL,SM_SEV,OWN_L,CZ,2011,7.5,
PC,TOTAL,SM_SEV,OWN_L,CZ,2010,7.9,
PC,TOTAL,SM_SEV,OWN_L,CZ,2009,6.9,
PC,TOTAL,SM_SEV,OWN_L,CZ,2008,5.5,
PC,TOTAL,SM_SEV,OWN_L,CZ,2007,6.5,
PC,TOTAL,SM_SEV,OWN_L,CZ,2006,6.1,
PC,TOTAL,SM_SEV,OWN_L,CZ,2005,6.2,
PC,TOTAL,SM_SEV,OWN_L,DE,2021,14.5,
PC,TOTAL,SM_SEV,OWN_L,DE,2020,13.9,b
PC,TOTAL,SM_SEV,OWN_L,DE,2019,15.4,
PC,TOTAL,SM_SEV,OWN_L,DE,2018,15.4,
PC,TOTAL,SM_SEV,OWN_L,DE,2017,16.1,
PC,TOTAL,SM_SEV,OWN_L,DE,2016,16.0,
PC,TOTAL,SM_SEV,OWN_L,DE,2015,16.0,
PC,TOTAL,SM_SEV,OWN_L,DE,2014,17.3,
PC,TOTAL,SM_SEV,OWN_L,DE,2013,18.0,
PC,TOTAL,SM_SEV,OWN_L,DE,2012,17.9,
PC,TOTAL,SM_SEV,OWN_L,DE,2011,17.9,
PC,TOTAL,SM_SEV,OWN_L,DE,2010,18.5,
PC,TOTAL,SM_SEV,OWN_L,DE,2005,21.5,
PC,TOTAL,SM_SEV,OWN_L,DK,2021,36.3,
PC,TOTAL,SM_SEV,OWN_L,DK,2020,38.2,
PC,TOTAL,SM_SEV,OWN_L,DK,2019,38.6,
PC,TOTAL,SM_SEV,OWN_L,DK,2018,35.8,
PC,TOTAL,SM_SEV,OWN_L,DK,2017,38.4,
PC,TOTAL,SM_SEV,OWN_L,DK,2016,38.1,
PC,TOTAL,SM_SEV,OWN_L,DK,2015,40.0,
PC,TOTAL,SM_SEV,OWN_L,DK,2014,39.5,
PC,TOTAL,SM_SEV,OWN_L,DK,2013,41.4,
PC,TOTAL,SM_SEV,OWN_L,DK,2012,43.2,
PC,TOTAL,SM_SEV,OWN_L,DK,2011,45.8,
PC,TOTAL,SM_SEV,OWN_L,DK,2010,40.2,
PC,TOTAL,SM_SEV,OWN_L,DK,2009,40.9,
PC,TOTAL,SM_SEV,OWN_L,DK,2008,38.1,
PC,TOTAL,SM_SEV,OWN_L,DK,2007,37.1,
PC,TOTAL,SM_SEV,OWN_L,DK,2006,37.8,
PC,TOTAL,SM_SEV,OWN_L,DK,2005,40.9,
PC,TOTAL,SM_SEV,OWN_L,EA,2020,16.1,
PC,TOTAL,SM_SEV,OWN_L,EA,2019,16.0,
PC,TOTAL,SM_SEV,OWN_L,EA,2018,16.0,e
PC,TOTAL,SM_SEV,OWN_L,EA,2017,15.8,e
PC,TOTAL,SM_SEV,OWN_L,EA,2016,16.3,e
PC,TOTAL,SM_SEV,OWN_L,EA,2015,16.0,e
PC,TOTAL,SM_SEV,OWN_L,EA,2014,16.4,e
PC,TOTAL,SM_SEV,OWN_L,EA,2013,17.1,e
PC,TOTAL,SM_SEV,OWN_L,EA,2012,16.1,e
PC,TOTAL,SM_SEV,OWN_L,EA,2011,15.6,e
PC,TOTAL,SM_SEV,OWN_L,EA,2010,16.7,e
PC,TOTAL,SM_SEV,OWN_L,EA,2009,15.0,e
PC,TOTAL,SM_SEV,OWN_L,EA,2008,14.7,e
PC,TOTAL,SM_SEV,OWN_L,EA,2007,14.6,e
PC,TOTAL,SM_SEV,OWN_L,EA,2005,16.9,e
PC,TOTAL,SM_SEV,OWN_L,EA18,2020,16.2,
PC,TOTAL,SM_SEV,OWN_L,EA18,2019,16.1,
PC,TOTAL,SM_SEV,OWN_L,EA18,2018,16.1,
PC,TOTAL,SM_SEV,OWN_L,EA18,2017,15.9,
PC,TOTAL,SM_SEV,OWN_L,EA18,2016,16.5,
PC,TOTAL,SM_SEV,OWN_L,EA18,2015,16.2,
PC,TOTAL,SM_SEV,OWN_L,EA18,2014,16.4,
PC,TOTAL,SM_SEV,OWN_L,EA18,2013,17.0,
PC,TOTAL,SM_SEV,OWN_L,EA18,2012,16.0,
PC,TOTAL,SM_SEV,OWN_L,EA18,2011,15.5,
PC,TOTAL,SM_SEV,OWN_L,EA18,2010,16.5,
PC,TOTAL,SM_SEV,OWN_L,EA18,2009,14.8,e
PC,TOTAL,SM_SEV,OWN_L,EA18,2008,14.1,e
PC,TOTAL,SM_SEV,OWN_L,EA18,2007,14.0,e
PC,TOTAL,SM_SEV,OWN_L,EA18,2005,16.5,e
PC,TOTAL,SM_SEV,OWN_L,EA19,2020,16.1,
PC,TOTAL,SM_SEV,OWN_L,EA19,2019,16.0,
PC,TOTAL,SM_SEV,OWN_L,EA19,2018,16.0,
PC,TOTAL,SM_SEV,OWN_L,EA19,2017,15.8,
PC,TOTAL,SM_SEV,OWN_L,EA19,2016,16.3,
PC,TOTAL,SM_SEV,OWN_L,EA19,2015,16.0,
PC,TOTAL,SM_SEV,OWN_L,EA19,2014,16.3,
PC,TOTAL,SM_SEV,OWN_L,EA19,2013,16.9,
PC,TOTAL,SM_SEV,OWN_L,EA19,2012,15.9,
PC,TOTAL,SM_SEV,OWN_L,EA19,2011,15.4,
PC,TOTAL,SM_SEV,OWN_L,EA19,2010,16.4,
PC,TOTAL,SM_SEV,OWN_L,EA19,2009,14.6,e
PC,TOTAL,SM_SEV,OWN_L,EA19,2008,13.9,e
PC,TOTAL,SM_SEV,OWN_L,EA19,2007,13.8,e
PC,TOTAL,SM_SEV,OWN_L,EA19,2005,16.2,e
PC,TOTAL,SM_SEV,OWN_L,EE,2021,13.3,
PC,TOTAL,SM_SEV,OWN_L,EE,2020,11.1,
PC,TOTAL,SM_SEV,OWN_L,EE,2019,9.1,
PC,TOTAL,SM_SEV,OWN_L,EE,2018,8.5,
PC,TOTAL,SM_SEV,OWN_L,EE,2017,6.7,
PC,TOTAL,SM_SEV,OWN_L,EE,2016,7.5,
PC,TOTAL,SM_SEV,OWN_L,EE,2015,6.1,
PC,TOTAL,SM_SEV,OWN_L,EE,2014,6.3,
PC,TOTAL,SM_SEV,OWN_L,EE,2013,7.1,
PC,TOTAL,SM_SEV,OWN_L,EE,2012,6.2,
PC,TOTAL,SM_SEV,OWN_L,EE,2011,5.4,
PC,TOTAL,SM_SEV,OWN_L,EE,2010,5.2,
PC,TOTAL,SM_SEV,OWN_L,EE,2009,4.6,
PC,TOTAL,SM_SEV,OWN_L,EE,2008,3.1,
PC,TOTAL,SM_SEV,OWN_L,EE,2007,6.1,
PC,TOTAL,SM_SEV,OWN_L,EE,2006,4.6,
PC,TOTAL,SM_SEV,OWN_L,EL,2020,7.8,
PC,TOTAL,SM_SEV,OWN_L,EL,2019,9.1,
PC,TOTAL,SM_SEV,OWN_L,EL,2018,9.4,
PC,TOTAL,SM_SEV,OWN_L,EL,2017,10.3,
PC,TOTAL,SM_SEV,OWN_L,EL,2016,8.7,
PC,TOTAL,SM_SEV,OWN_L,EL,2015,8.0,
PC,TOTAL,SM_SEV,OWN_L,EL,2014,6.6,
PC,TOTAL,SM_SEV,OWN_L,EL,2013,9.4,
PC,TOTAL,SM_SEV,OWN_L,EL,2012,9.2,
PC,TOTAL,SM_SEV,OWN_L,EL,2011,7.8,
PC,TOTAL,SM_SEV,OWN_L,EL,2010,7.7,
PC,TOTAL,SM_SEV,OWN_L,EL,2009,5.8,
PC,TOTAL,SM_SEV,OWN_L,EL,2008,5.8,
PC,TOTAL,SM_SEV,OWN_L,EL,2007,5.6,
PC,TOTAL,SM_SEV,OWN_L,ES,2021,21.5,
PC,TOTAL,SM_SEV,OWN_L,ES,2020,19.1,
PC,TOTAL,SM_SEV,OWN_L,ES,2019,15.2,
PC,TOTAL,SM_SEV,OWN_L,ES,2018,14.7,
PC,TOTAL,SM_SEV,OWN_L,ES,2017,16.4,
PC,TOTAL,SM_SEV,OWN_L,ES,2016,17.7,
PC,TOTAL,SM_SEV,OWN_L,ES,2015,17.9,
PC,TOTAL,SM_SEV,OWN_L,ES,2014,17.8,
PC,TOTAL,SM_SEV,OWN_L,ES,2013,18.4,
PC,TOTAL,SM_SEV,OWN_L,ES,2012,16.6,
PC,TOTAL,SM_SEV,OWN_L,ES,2011,16.5,
PC,TOTAL,SM_SEV,OWN_L,ES,2010,19.3,
PC,TOTAL,SM_SEV,OWN_L,ES,2009,19.6,
PC,TOTAL,SM_SEV,OWN_L,ES,2008,18.4,
PC,TOTAL,SM_SEV,OWN_L,ES,2007,20.9,
PC,TOTAL,SM_SEV,OWN_L,EU,2019,15.3,e
PC,TOTAL,SM_SEV,OWN_L,EU,2018,15.2,
PC,TOTAL,SM_SEV,OWN_L,EU,2017,14.9,
PC,TOTAL,SM_SEV,OWN_L,EU,2016,15.2,
PC,TOTAL,SM_SEV,OWN_L,EU,2015,14.9,
PC,TOTAL,SM_SEV,OWN_L,EU,2014,15.2,
PC,TOTAL,SM_SEV,OWN_L,EU,2013,15.8,
PC,TOTAL,SM_SEV,OWN_L,EU,2012,15.0,
PC,TOTAL,SM_SEV,OWN_L,EU,2011,15.3,
PC,TOTAL,SM_SEV,OWN_L,EU,2010,15.8,
PC,TOTAL,SM_SEV,OWN_L,EU,2009,14.5,
PC,TOTAL,SM_SEV,OWN_L,EU,2008,14.0,
PC,TOTAL,SM_SEV,OWN_L,EU,2007,13.8,
PC,TOTAL,SM_SEV,OWN_L,EU,2005,17.5,
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2019,15.5,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2018,15.3,
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2017,15.1,
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2016,15.4,
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2015,15.0,
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2014,15.4,
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2013,15.9,
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2012,15.1,
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2011,15.3,
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2010,15.9,
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2009,14.5,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2008,14.0,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2007,2007,13.8,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2020,14.2,
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2019,14.3,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2018,14.2,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2017,14.0,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2016,14.5,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2015,14.5,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2014,14.7,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2013,15.5,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2012,14.6,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2011,14.4,e
PC,TOTAL,SM_SEV,OWN_L,EU27_2020,2010,15.1,e
PC,TOTAL,SM_SEV,OWN_L,EU28,2019,15.3,e
